Name,Address,OpeningHours,URL
Jolli’s Nhà Hàng Hàn Quốc - Đồ Ăn Hàn Quốc - Ngõ 73 Nguyên Hồng,"5 Ngõ 73 Nguyên Hồng, P. Láng Hạ, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/jolli-s-nha-hang-han-quoc-do-an-han-quoc-ngo-73-nguyen-hong
Nam Hàn Korean Food - Nghĩa Tân,"106B4 Ngõ 1 Nghĩa Tân, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/nam-han-korean-food-nghia-tan
Trà Trái Cây 1992 - Chùa Láng,"Số 152 Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/tra-trai-cay-1992-chua-lang
"Sinh Tố, Nước Ép & Bánh Mỳ - Ngõ Xã Đàn 2","Số 1 Nghách 98 Ngõ Xã Đàn 2, P. Nam Đồng, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/sinh-to-nuoc-ep-banh-my-ngo-xa-dan-2
"Py Food - Bún Gỏi Cuốn, Nộm & Súp - Đường Bưởi","120 Đường Bưởi, P. Ngọc Khánh, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/py-food-bun-goi-cuon-nom-sup-duong-buoi
Bếp Của Ngoại - Cơm Tấm & Bún Riêu - Kim Đồng,"46 Kim Đồng, P. Giáp Bát, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/bep-cua-ngoai-com-tam-bun-rieu-kim-dong
Phở Ta - Phở - 24 Nguyễn Công Hoan,"24 Nguyễn Công Hoan, P. Ngọc Khánh, Ba Đình, Hà Nội",,https://shopeefood.vn/ha-noi/pho-ta-pho-24-nguyen-cong-hoan
Sinh Tố Nước Ép - Quán Nhà Chíp,"Số 7 Đường Mới Thịnh Liệt, P. Thịnh Liệt,, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/sinh-to-nuoc-ep-quan-nha-chip
Bún Riêu Bề Bề Hoàng Phố - KĐT Văn Phú,"13LK11 Phố Tống Tất Thắng, KĐT Văn Phú, P.Phú La, Hà Đông, Hà Nội",,https://shopeefood.vn/ha-noi/bun-rieu-be-be-hoang-pho-kdt-van-phu
Phở Cồ Gia Truyền - Trần Điền,"100 Phố Trần Điền, P. Định Công, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/pho-co-gia-truyen-tran-dien
Tú Lan - Nem Nướng Nha Trang - Thái Hà,"300 Thái Hà, P. Láng Hạ, Đống Đa, Hà Nội",,https://shopeefood.vn/ha-noi/tu-lan-nem-nuong-nha-trang-thai-ha
Sun Coffee - Trà Hoa Quả Trái Cây,"102 B3 Nghĩa Tân, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/sun-coffee-tra-hoa-qua-trai-cay
Gà Không Lối Thoát - Mẹt Gà Muối Ngọc Ánh,"18G Ngõ 277 Quan Hoa, P. Quan Hoa, Cầu Giấy, Hà Nội",,https://shopeefood.vn/ha-noi/ga-khong-loi-thoat-met-ga-muoi-ngoc-anh
"Bếp Nhà Dứa - Bún Thái Hải Sản, Bắp Bò & Mỳ Trộn","Đối Diện Số 40 Ngách 118 Ngõ 230 Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/bep-nha-dua-bun-thai-hai-san-bap-bo-my-tron
Mì Gà Tần - Bánh Mì Tôm Bin - Lĩnh Nam,"17A Hẻm 13/90/71 Lĩnh Nam, P. Mai Động, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/mi-ga-tan-banh-mi-tom-bin-linh-nam
Đặc Sản Bánh Cuốn Thanh Hoá - Nhân Mỹ,"Số nhà 23 Ngõ 322/17 Nhân Mỹ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/dac-san-banh-cuon-thanh-hoa-nhan-my
"Freshdays - Eat Clean & Healthy - Cơm Gạo Lứt, Salad & Kimbap Gạo Lứt - Khương Đình","10 Ngách 14/1 Ngõ 376 Khương Đình, P. Khương Đình, Thanh Xuân, Hà Nội",,https://shopeefood.vn/ha-noi/freshdays-eat-clean-healthy-com-gao-lut-salad-kimbap-gao-lut-khuong-dinh
Tiệm Trà Tuna - Minh Khai,"144 Minh Khai, P. Minh Khai, Hai Bà Trưng, Hà Nội",,https://shopeefood.vn/ha-noi/tiem-tra-tuna-minh-khai
"CƠM THỐ SUMO - Phạm Tú, Hoàng Mai","SH 20 Sunrise C, Phạm Tú, The Manor Park Nguyễn Xiển, P. Đại Kim, Hoàng Mai, Hà Nội",,https://shopeefood.vn/ha-noi/com-tho-sumo-pham-tu-hoang-mai
"Luxubu Dessert - Chè Khúc Bạch, Sữa Chua & Tàu Hũ","89 Nguyễn Hữu Huân, Hoàn Kiếm, Hà Nội",,https://shopeefood.vn/ha-noi/luxubu-dessert-che-khuc-bach-sua-chua-tau-hu
3T Food Chân Gà Sốt Thái - Vương Thừa Vũ,"24 Ngõ 184 Vương Thừa Vũ, P. Khương Trung, Thanh Xuân, Hà Nội",,https://shopeefood.vn/ha-noi/3t-food-chan-ga-sot-thai-vuong-thua-vu
An's Fresh Juice - Nước Ép Nguyên Chất & Trà Trái Cây,"429 Nguyễn Văn Cừ, P.Gia Thụy, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/an-s-fresh-juice-nuoc-ep-nguyen-chat-tra-trai-cay
"An Thường - Trà Ô Long, Cà Phê & Bánh - Nam Ngư","39 Nam Ngư, P.Cửa Nam, Hoàn Kiếm, Hà Nội",,https://shopeefood.vn/ha-noi/an-thuong-tra-o-long-ca-phe-banh-nam-ngu
Ăn Vặt Mẹ Thỏ - Ngọc Lâm,"57 Ngõ 2 Ngọc Lâm, P. Ngọc Lâm, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/an-vat-me-tho-ngoc-lam
Bi Coffee & Organic Healthy Foods - Thạch Bàn,"Số 7 Ngõ 196 Thạch Bàn, P. Thạch Bàn, Long Biên, Hà Nội",,https://shopeefood.vn/ha-noi/bi-coffee-organic-healthy-foods-thach-ban
Bún Cá & Cháo Lòng - Điệp Quyên,"Số 59 Ngách 132/82 Nguyên Xá, P. Minh Khai, Bắc Từ Liêm, Hà Nội",,https://shopeefood.vn/ha-noi/bun-ca-chao-long-diep-quyen
Sữa Hạt Hằng Diệp - Vĩnh Quỳnh,"C21 ngõ 512 khu tập thể 810, Vĩnh Quỳnh, Thanh Trì, Hà Nội",,https://shopeefood.vn/ha-noi/sua-hat-hang-diep-vinh-quynh
