matched_keyword,center_lat,center_lng,radius,place_id,name,address,lat,lng,rating,user_ratings_total,types
Bệnh viện,17.473470,106.434295,40000,ChIJOXpdPLZWRzERdFB7ZtyYcNw,Bệnh viện Đa khoa TP. Đồng Hới,"178 Lê Lợi, Đức Ninh Đông",17.4535125,106.6214445,3.2,49,"hospital,doctor,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJWY6ZI-BWRzERRLnRP3d6nF4,Bệnh viện Hữu Nghị Quảng Bình,"78 Hữu Nghị, Đồng Phú",17.4785249,106.6037,4.7,133,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJabYdZZtYRzERvEd_stpIbY4,Bệnh Viện Đa Khoa Huyện Bố Trạch,"SUB-REGION 9, Minh Lão",17.5887703,106.5195905,3.6,22,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJP3d51nBXRzERoFv3eONAjP4,Bệnh viện Đa khoa TTH Quảng Bình,"99 Điện Biên Phủ, Phú Hải",17.4466321,106.6278774,4.2,315,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJnT1mDp9WPzERRlGany1s1is,Bệnh viện Đa khoa huyện Quảng Ninh,"9M8G+779, Gia Ninh",17.3656746,106.6757434,3.6,21,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ2X8xROFWRzERvKrAvzcVPTM,Bệnh viện Hữu nghị Việt Nam - Cu Ba Đồng Hới,"Đường Hữu Nghị - Tiếu, khu 10, Nam Lý",17.4744135,106.6007619,3.2,249,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJmb9IVudWRzERkLUh0WvfnrI,Bệnh Viện Đa Khoa Bình An,"FJF4+25G, Phường",17.4725639,106.6054434,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJxzyB8M-YODERlEx3Z8xSoBE,Bệnh viện Đa Khoa Khu Vực Bắc Quảng Bình,"QL 12, P. Quảng Thọ, 184 Quang Trung, Ba Đồn",17.7571343,106.4336827,3.3,35,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ8VmiNvWvQDERT1L-ujZdvb8,Bệnh viện đa khoa Lệ Ninh,"6MJV+PW5, Sơn Thuỷ",17.2317691,106.6948551,2.5,2,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJN2-MQyhXRzERpZ0QNjDdvqU,Bệnh Viện Mắt Việt An,"16 Đường Phạm Văn Đồng, Nam Sách",17.4650796,106.6051089,4.3,28,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ____75JTRzERdFOfVjKvgzQ,Bệnh Viện Y Dược Cổ Truyền Quảng Bình,"TỔ 3 TIỂU KHU 5, Nam Lý",17.4757016,106.6050875,4.4,12,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJna9P7BsZQjER2SRad-e9HP4,Phòng Khám Đa Khoa Minh Anh - Trị Liệu & Phục Hồi Chức Năng,"83 Lý Thánh Tông, Lộc Ninh",17.4918228,106.5965802,4.8,31,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJvwFoUeVXRzERoSa0Wiqjsyw,Phòng khám Đa khoa MEDLATEC Quảng Bình,"28 Hà Văn Quan, Nam Lý",17.4754928,106.6008373,4.8,34,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJmXv1catXRzERlKI8MerN9Pw,Bệnh Viện Thú Y SAOVET Quảng Bình,Tổ dân phố 14,17.4747574,106.59882,3.6,9,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ-UAmoClXRzER4DC4CNQ1CF4,Trung tâm phòng chống Sốt rét - Nội tiết,"74 Đông Hải, Bắc Lý",17.4793014,106.6239329,3.7,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJp477_8lXRzERHGTgl1ckDic,Phòng khám đa khoa VIỆT MỸ,"104 Hữu Nghị, Nam Lý",17.4744641,106.6035721,4.8,52,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJMWiWm-BWRzER0t4i0q_3-FU,Bệnh viện Mắt Bắc Quảng Trị,Nam Lý,17.4749508,106.605091,4,9,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJX-ec_VNXRzERf0faFyQJ8aI,PHÒNG KHÁM ĐA KHOA BẮC LÝ,"1B Hữu Nghị, Đồng Phú",17.4839745,106.6040402,4.6,16,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJZ3u-FYuZODERnbYT29iPkq4,PHÒNG KHÁM NỘI TỔNG HỢP BS PHƯƠNG,"2B Hùng Vương, Ba Đồn",17.7554385,106.4304036,5,169,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJWxbgOkZXRzERb2ySPJ_nv_4,Phòng khám đa khoa BÌNH AN,"94 Hữu Nghị, Nam Lý",17.4752683,106.6036334,4.8,25,"hospital,doctor,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJrU20iihXRzER34vDa4dAfGw,Phòng Khám Sản Phụ Khoa,"104 Lý Thường Kiệt, Phường Hải Thành",17.4804911,106.6187274,3.9,11,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJJT2czaW7ODERv5xaYwHUjro,Phòng khám đa khoa Khu vực Sơn Trạch,"J8G2+653, Xuân Sơn",17.6255033,106.3004326,5,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJlWsNmBdXRzERO7VqkAnKQLQ,Trung tâm Xét nghiệm Medic Quảng Bình,"15 Hữu Nghị, Đồng Phú",17.4836119,106.6041193,5,18,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJTYRkhL9WPzERDqFs3b-Aidk,Bệnh viện Quảng Ninh,Trường Sơn,17.2394584,106.4616246,3,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJwX1gLARTRzERgN5W5aL0ih0,Trung Tâm Y Tế Huyện Quảng Ninh,"9MG9+F6G Hậu, QL1A, thôn Thượng",17.3761767,106.6680716,3.4,21,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJIWzgS86YODERxPHUKnugGb4,PHÒNG KHÁM ĐA KHOA AN BÌNH,"11 Hùng Vương, Ba Đồn",17.7555269,106.4319933,3.2,6,"health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJsdM4nO6ZODERfm0bVTHua-8,Cửa hàng chăm sóc thú cưng Hoa my,"102 Chu Văn An, Ba Đồn",17.7586862,106.4238096,4,4,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJezQLIc6YODER3DGoE7ZfENM,Trung Tam Y Te Du Phong Huyen Quang Trach,"QC4M+V5P, p. Quảng Thọ, Minh Phương",17.7572096,106.4329496,4.5,2,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJM7VLgJmYODERMv93nI1WMYE,Trạm y tế Quảng Văn,"PCM6+9GJ, Quảng Văn",17.733457,106.4112796,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJdQvM79xWRzERTKYGT0z8kzU,Trung tâm Phòng chống Bệnh xã hội tỉnh Quảng Bình,"124 Hữu Nghị, Nam Sách",17.469471,106.6078929,4.9,21,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJq6qqapiUODERSecQeWsBpI8,Bệnh viện Mai Hóa,"Liên Sơn, Mai Hóa, Tuyên Hóa",17.8259418,106.1830901,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJA5PqL2NWRzERK0FphxdHZiU,Trạm Y tế Đồng Sơn,"CHWH+X96, Đồng Lực, Đồng Sơn",17.4474022,106.5783952,4.3,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJB6J65hFXRzERG-kbkEoz6iA,Phòng Khám Da Liễu Bs Vũ Việt Hưng,"Cao Thắng, Lộc Ninh",17.4958686,106.5942825,4.9,8,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ_zQLciCYODERwUPZ97Fg4jE,Trạm Y Tế Xã Quảng Trung,"Q83W+WR8, Trung Thôn",17.7547956,106.3470814,4.3,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJLcqJGrSYODERm_l2xiEgfBU,Trạm y tế phường Quảng Thuận,"PCQR+74M, xóm Đồng",17.7382159,106.4402873,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJHyhue4JXRzERRKI4P_vbegY,Phòng khám An Khang,"106 Hữu Nghị, Nam Lý",17.4739474,106.6035395,5,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJbRzfFPGYODERdeKtP6geHH0,Trạm y tế phường Quảng Phong,"QC42+89G, Quảng Phong",17.7558224,106.4009578,4.3,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJkYtAZyJXRzERew0IsxqeO34,Trung Tâm Chăm Sóc Và Phục Hồi Chức Năng Cho Người Tâm Thần Tỉnh Quảng Bình,"FH6C+555, Bắc Nghĩa",17.4603782,106.5704952,5,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJjVj5VwBXRzER0PT1f3JVv4M,Khoa Nhi Bệnh viện Hữu nghị Việt Nam - Cu Ba,"10 Hữu Nghị, Nam Lý",17.4739972,106.6007562,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJQSyDOMWYODERVhO_0Z7K-eg,Trạm Y Tế Ba Đồn,"292 Quang Trung, Ba Đồn",17.7568406,106.4273232,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJLwNXB9CZODERWlBffi1P8RU,Benh vien DK kv Bac Quang Binh - CS2,"50 Nguyễn Hữu Cảnh Phường Quảng Thọ, thị xã",17.7555156,106.4199733,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJlYJH_HqnODERdSqYxtXiu6E,Phòng Khám Bệnh Đa Khoa Hà Nội,"7 Đ. Hùng Vương, TT. Hoàn Lão",17.5872427,106.5338133,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJZ_jxq7dWRzERTx_eIQyhMd8,Trung Tâm Y Tế Thành Phố Đồng Hới,"180 Lê Lợi, Đức Ninh Đông",17.4529561,106.6208701,3.8,5,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJs6bDZ1u1ODERwwn43S0aN4A,Trạm Y Tế xã Tân Trạch,"96R7+H4G, ĐT562, Thượng Trạch",17.3914403,106.212827,4.5,4,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJWTmhcNpWRzERHGfUlIg57z8,Phoòng Khám Đa Khoa 51,"51 Trần Hưng Đạo, Phường Hải Thịnh",17.4700204,106.6170038,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ2eXJOipXRzERlX3v3C-8j2k,Phòng Khám Đa Khoa,"74 Đông Hải, Bắc Lý",17.4792739,106.6239612,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJq6qqqn6nODERcxWUTMQJOEM,Trạm Y Tế Thị Trấn Hoàn Lão,"Hoàn Lão, Bố Trạch",17.5827477,106.528946,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJBz5kihC7ODERVZyp-oJK0sM,Trạm Y tế Phong Nha,"J857+5J7, ĐT20, Sơn Trạch",17.6079234,106.3140473,4.8,6,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJUXPRrvKvQDERxXpRyraX_pI,Trạm y tế Lệ Ninh,"6MPV+37F, Sơn Thuỷ",17.2351823,106.6931848,5,2,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJq6qqqsOYODERL_RJYk9fp0M,Trạm Y Tế Xã Quảng Văn,"QC49+6X5, Thị Xã",17.7555156,106.4199732,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJWY6ZI-BWRzER8p4pcm8aYnQ,Friendship Clinic Dong Hoi,"78 Hữu Nghị, Đồng Phú",17.4785137,106.6037348,1,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJu4DkdtpWRzERya0y4K0S1Sc,Phòng Khám Chữa Bệnh - Ngõ 177,"Ngõ 177 Đường Hai Bà Trưng, Phường Hải Thịnh",17.4705345,106.6172182,,,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJ8_noew1YRzERvigX1NAXsqA,Trạm Y Tế Xã Đại Trạch,"GGXR+296, Đại Trạch",17.5475258,106.5408809,3,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJVVVVVTmnODERS6Jv7iaryVA,Trạm Y Tế Xã Hoàn Trạch,"JG54+35C, Hoàn Trạch",17.6076945,106.50538,4.5,2,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJaZNiLSeaODERWAIlscVneEU,Phòng Y Tế Huyện Quảng Trạch Trạm Y Tế Xã Quảng Tiến,"Văn Chung, Quảng Lưu, Quảng Trạch",17.8217406,106.375945,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJAQAAcKdTRzER6E_rc1k5M4Y,Trạm Y Tế Xã Võ Ninh,"thôn Tây, Võ Ninh, Quảng Ninh",17.3848834,106.6557026,3.3,4,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJq6qqqv68ODERmp7f5joKaUY,Trạm Y Tế Xã Lâm Trạch,"M7MW+WGM, thôn 4",17.6848255,106.2962921,5,1,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJTwMFOaWiODERBg4vuKDWw-I,Trạm Y Tế Xã Quảng Sơn,"P995+9WP, Quảng Sơn",17.7184729,106.3598206,4.7,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJX0iaRJtWRzERMMV3c03y_Cs,Trạm Y Tế Nghiã Ninh,"CHRV+5X7, Nghĩa Ninh",17.4404037,106.5949087,3.7,3,"hospital,health,point_of_interest,establishment"
Bệnh viện,17.473470,106.434295,40000,ChIJjQmJHSpXRzERJMrrS7x2Xtk,Bệnh xá Công an tỉnh Quảng Bình,"FJHF+67V, Phan Chu Trinh, Đồng Hải",17.4781041,106.6231704,5,3,"hospital,health,point_of_interest,establishment"
Cơ sở phòng chống dịch bệnh,17.473470,106.434295,40000,ChIJW7mMkGRXRzERC3tgKlUtj30,Trung Tâm Kiểm Soát Bệnh Tật Cơ Sở 3,"1 Ngô Gia Tự, Nam Sách",17.4690808,106.6087348,4.3,4,"point_of_interest,establishment"
Cơ sở phòng chống dịch bệnh,17.473470,106.434295,40000,ChIJDZ2oz3GnODERHAcuQW7pKgo,Trung Tâm Y Tế Dự Phòng Huyện Bố Trạch,"HGQ9+8RP, Minh Lão",17.5883505,106.5195687,4.3,4,"health,point_of_interest,establishment"
Cơ sở phòng chống dịch bệnh,17.473470,106.434295,40000,ChIJZxEEPdZWRzER8odFdvSjBLk,Sở y tế Quảng Trị,"2 Hồ Xuân Hương, Đồng Hải",17.4764619,106.6215606,4.3,13,"health,local_government_office,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJMTKYFKtXRzERQnH7lXunF7I,Trung tâm tiêm chủng VNVC Đồng Hới,"Trung tâm mua sắm Hiếu Hằng, 58A Nguyễn Hữu Cảnh, Đồng Hải",17.463525,106.6200194,4.8,135,"health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJe0Gte6-ZODERGzQb8TVf-H4,Trung tâm Y tế thị xã Ba Đồn,"QC4M+Q5R, p. Quảng Thọ, Minh Phương",17.7569922,106.432879,5,2,"health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJz6ZAVNhWRzER_zyOHm0sQqE,Trạm Y Tế Phường Đồng Phú,"137 Bà Triệu, Phường Hải Thịnh",17.4709782,106.6187475,5,1,"hospital,health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJacS6s8OnODERICVAmbpNEb8,Trạm y tế xã Vạn Trạch,"JF8H+H4, xóm Đông",17.6164984,106.4777565,,,"hospital,health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJlaRF0eCjODERNLlw0B61h3w,Trạm y tế xã Hạ Trạch,"PC5J+C65, thôn 5",17.7085012,106.4306182,1,1,"health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJMwNJ0l1XRzERgvwUlw5fcZ0,"PHÒNG KHÁM NAM KHOA BS HUY; PHÒNG KHÁM CẮT BAO QUY ĐẦU QUẢNG BÌNH; BỆNH LÂY QUA ĐƯỜNG TÌNH DỤC,...","25 Phong Nha, Nam Lý",17.4723154,106.6052377,5,96,"health,point_of_interest,establishment"
Cơ sở y tế khác,17.473470,106.434295,40000,ChIJm1Y5UQBZRzERGxOAOaCHP34,Cơ khí tổng hợp Lê Tý,Trung Trạch,17.5749456,106.5401751,5,1,"car_repair,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJFUo1T4NXRzERp1QLlJfAjcE,Bếp Nhà Pinky,"37 Minh Mạng, Đồng Phú",17.4785454,106.5982206,4.5,4,"restaurant,point_of_interest,food,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJT2eXycyhODERnKJemVr5I3M,Xưởng sản xuất Biển Quảng Cáo - Mái Hiên - Mái Xếp THÀNH CÔNG,Thôn 7,17.6906249,106.4412514,5,1,"point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJDfROKw67ODERecAscJUduhI,Nhà Hàng Phong Nha Quán Cô Phượng Cơ Sở 2,"ĐT20, Sơn Trạch",17.6099234,106.310614,4.3,163,"restaurant,point_of_interest,food,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJA7HheBi7ODERFHwNQJv7s2Q,PHONG NHA FAMILY RESTAURANT (NHÀ HÀNG GIA ĐÌNH VIỆT NAM),"Thôn 1 Cù Lạc, Phong NHA",17.6134894,106.3161763,4.8,535,"restaurant,point_of_interest,food,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJ18NVhYixQDERy5vBQMuYl48,Tiệm bánh sinh nhật : Ngọc Minh _ Mom's Bakery,"Tại ngã ba chợ hôm Trạm Đội, 3 Thuận Trạch, Mỹ Thuỷ",17.1992759,106.8114338,4.9,26,"bakery,point_of_interest,food,store,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJbfL5Qs9WRzERKHG0x_Jk2Z0,Nhà Sách FAHASA Quảng Bình,"Lê Lợi, Khu đô thị Bắc",17.4618282,106.6182648,4.3,359,"book_store,point_of_interest,store,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJF857yjJXRzERVdck6NRUKmM,Dịch vụ thông tắc tia sữa Long Nhi,"10 Nguyễn Phạm Tuân, Đồng Hải",17.462979,106.6254642,4.6,9,"point_of_interest,health,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJZcTPxGJXRzERyzQj7WTRw2A,vệ sinh công nghiệp Đồng Hới Quảng Bình,"FJH2+H5F, Đồng Phú",17.4789759,106.6004399,4.6,22,"point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJ56094XaYODER7I5HUaoCtR8,Học Sinh Quán,"Thanh Tân, Quảng Hòa, Ba Đồn",17.7315867,106.3784721,4.2,5,"restaurant,point_of_interest,food,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJUT2iIqK_ODERzBMyOc7u3TY,Lèn Chùa Ecostay,Xuân Trạch,17.6539053,106.2597253,4.3,282,"tourist_attraction,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJmVx_AgC7ODER1oXjkiSvag8,Phong Nha Laundry Service (Giặt Là),"J858+59C, ĐT20, Sơn Trạch",17.6081704,106.31614,4.8,56,"laundry,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJnyZ0-dBZRzER93KoIS4S3Jo,Đồi Cát Nhân Trạch,Nhân Trạch,17.5316495,106.5944609,4.3,731,"tourist_attraction,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJD7M1ZABRRzERdVs_A1QCapM,Gió và Cát Café & Homestay,Bảo Ninh,17.469755,106.639461,5,45,"cafe,lodging,point_of_interest,food,store,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJ73pvx3BXRzERW5je1t9ESAM,Lim Mộc house,"28 Nguyễn Gia Trí, Phường Hải Thịnh",17.4706934,106.6141803,4.6,9,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJJ9k0LEWhODERR6Qj22r87K8,Nhà Hàng Khách Sạn Phi Hùng 1,"AH1, Thanh Trạch",17.6662931,106.5090266,3.6,285,"restaurant,point_of_interest,food,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJR6e7VTdXRzER2E7X2inCg98,Cốc Cốc Homestay Quảng Bình,"Phan Phu Tiên, Kế Toại",17.4509196,106.617866,4.9,106,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJzRtDSJu7ODERyyivbtbTEIs,Trung tâm du lịch Phong Nha - Kẻ Bàng,"J864+FH6, Phong NHA",17.6120931,106.3062833,4.6,545,"travel_agency,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJV8feCvxWRzERBp8jg2aNfr4,Dịch vụ tắm bé sơ sinh tại nhà,"139 Phan Đình Phùng, Đồng Phú",17.4745633,106.5893109,5,1,"point_of_interest,health,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJRbOfWMakODERuhDrCgnSasE,Phong Nha Ồ Ồ Lake,Khương Hà,17.6129215,106.3619702,4.5,303,"tourist_attraction,cafe,restaurant,point_of_interest,food,store,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJubJSKz5RRzERzNnuAHPmLIk,Moon house home stay,"96/2 Nguyễn Thị Định, Bảo Ninh",17.4717346,106.6321997,5,14,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJm7rt7O27ODERhVD9QbYJtxI,Son River House Phong Nha,"H7WQ+92M, Phong NHA",17.5961988,106.2869953,4.5,103,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJd2OsJFK7ODER1wV_IIUOXcQ,Phong Nha Hotel A Little Leaf Homestay,Phong NHA,17.5931063,106.2835164,4.5,119,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJu3YQwbdXRzERyPTp0VmXUPg,Pi House Homestay,"Số 5A, ngõ 63 Trương Pháp, Bắc Lý",17.4820789,106.6250447,4.5,32,"lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJa_YK_dVWRzERJeQXqDmgugE,Dolphin Homestay,"42 Nguyễn Du, Đồng Hải",17.4766627,106.6233375,4.9,343,"travel_agency,lodging,point_of_interest,establishment"
Nhà hộ sinh,17.473470,106.434295,40000,ChIJVVXuRe-YODER44U37ziALWM,Nhà Nghỉ Hoa Mơ,"QC56+845, QL12A, Quảng Phong",17.75827,106.410365,3.9,114,"lodging,point_of_interest,establishment"
Phòng khám,17.473470,106.434295,40000,ChIJvTwOb39XRzER60sRUr5a4_0,Phòng Khám Tai Mũi Họng - Thầy thuốc Nhân Dân. BSCKII Nguyễn Văn Phong,"9 đường Nguyễn Phạm Tuân, Đồng Hải",17.4627594,106.6261024,4.8,66,"health,point_of_interest,establishment"
