name,address,lat,lng,matched_keyword
Nghĩa trang liệt sĩ xã Quảng Tân,"559 Quảng Tân.tx Ba Đồn.Quảng Bình Tx, Ba Đồn",17.7458699,106.3604664,Nghĩa trang
Nghĩa trang liệt sĩ Sơn Trạch,"J854+XRJ, Sơn Trạch",17.6099706,106.3070033,Nghĩa trang
Nghĩa Trang Liệt sỹ Nam Gianh,"MFVP+CR4, QL1, Thanh Trạch",17.6935128,106.4870738,Nghĩa trang
Nghĩa Trang Địa Phương,"6RX6+G9, Mỹ Duyệt Thượng",17.2488598,106.8109036,Nghĩa trang
Nghĩa trang Đá Bạc,"CHX8+FH8, Đồng Sơn",17.448505,106.567145,Nghĩa trang
Nghĩa Trang Liệt Sỹ Phường Ba Đồn,"QC6F+MG2, Chu Văn An, Trường Sơn",17.7616377,106.4237532,Nghĩa trang
Nghĩa Trang Liệt Sỹ Xã Hưng Trạch,"J9F6+QMX, Hưng Trạch",17.6234358,106.3620118,Nghĩa trang
Nghĩa trang liệt sĩ xã Hiền Ninh,"8MG4+2CH, Hiền Ninh",17.3250557,106.6561151,Nghĩa trang
Nghĩa Trang Niên Thánh sữa lại nghĩa trang nền thánh,"P8QW+QW3, xóm Thượng",17.7393904,106.3472945,Nghĩa trang
"Nghĩa trang Liệt sĩ xã Quảng Thanh, Quảng Trạch, Quảng Bình","Q97J+7P4, Quảng Thanh",17.7631495,106.3818321,Nghĩa trang
Nghĩa trang liệt sỹ Tiến Hoá,"Q6XV+PC, Tiến Hoá",17.7993236,106.2435758,Nghĩa trang
Nghĩa Trang Liệt Sỹ,"PCM8+96M, Quảng Văn",17.7334505,106.4155497,Nghĩa trang
Nghĩa trang liệt sỹ xã Mai Hóa,"R5CV+572, Mai Hoá",17.8203871,106.1931461,Nghĩa trang
Nghĩa địa,"PCPW+QG2, Quảng Thuận",17.736891,106.4462787,Nghĩa trang
Nghĩa trang họ Trần Văn - Phú Hải,"CHCQ+54W, Ba Đa",17.4204861,106.5878262,Nghĩa trang
Nghĩa trang Lê Văn,"5Q8M+MMP, Mai Thuỷ",17.166708,106.7841989,Nghĩa trang
Khu lưu niệm 16 liệt sỹ TNXP,"8JGG+RX, Hiền Ninh",17.3271141,106.6272769,Nghĩa trang
Bia tưởng niệm anh hùng liệt sĩ phường Nam Lý,"FJ74+P65, Nam Sách",17.4642615,106.6056046,Nghĩa trang
Nghĩa trang gia tộc họ Đào,Hà Tran,17.1692241,106.8040317,Nghĩa trang
Cồn Mồ,"J87G+VFC, Sơn Trạch",17.6146518,106.3261776,Nghĩa trang
Nghĩa trang liệt sĩ xã Trung Trạch,"HGQM+CRG, Trung Trạch",17.588561,106.5345869,Nghĩa trang
Nghĩa trang nhân dân Bàu Sen,"J7J5+C37, Phúc Trạch",17.6310408,106.2576735,Nghĩa trang
Nghĩa Trang Họ Ngô,"5R65+9F7, Văn Thủy",17.1607633,106.8069619,Nghĩa trang
NGHĨA ĐỊA HÀ TIẾN,"RCJ7+HMQ, Quảng Tiến",17.8314737,106.4142436,Nghĩa trang
Nghĩa trang Liệt sĩ xã An Ninh,An Ninh,17.2910406,106.6448769,Nghĩa trang
Nghĩa trang xã An Ninh,"7JRV+9WC, An Ninh",17.290927,106.6447716,Nghĩa trang
Khu nghĩa trang Nhân dân thôn Văn La,"CJ5M+Q5H, TT. Quán Hàu",17.4093988,106.6321743,Nghĩa trang
Nghĩa trang liệt sĩ phường Quảng Phúc,"PFJ7+58Q, Đơn Sa",17.7304728,106.463354,Nghĩa trang
Cây Sanh,"H7M8+J8, Sơn Trạch",17.5840613,106.2657915,Nghĩa trang
Nghĩa Trang Tam Bảo,"8M59+68Q, Hoành Phố",17.3080967,106.6683603,Nghĩa trang
Đài Tưởng Niệm,"JGRC+M26, Nội Hải",17.6419459,106.5202262,Nghĩa trang
Nghĩa Trang,"Q897+98G, Phù Hoá",17.7684469,106.3133169,Nghĩa trang
Nghĩa Trang Nhân Dân xã Vĩnh Ninh,"9JW7+55, Vĩnh Ninh",17.395467,106.6129091,Nghĩa trang
Nghĩa trang Xuân Mai,"R697+X96, Mai Hoá",17.8199113,106.2134016,Nghĩa trang
