place_id,name,address,lat,lng,matched_keyword
ChIJ4SEWZABXRzER56NFocgaCu4,Nhà văn hóa tổ dân phố 1 đồng phú,"69 Phạm Hồng Thái, Phường Hải Thịnh",17.4667224,106.6181783,Nhà văn hóa
ChIJ3ReO3qKUODERQ_Cu4aNPW7U,Nhà văn hóa thôn Liên Hóa,"Liên Hóa,, Mai Hoá",17.8260766,106.178985,Nhà văn hóa
ChIJpcJDJu1XRzERwTKLKy23srY,Nhà văn hoá Thôn 7,"GH9G+4JG, Lý Trạch",17.5184829,106.5774478,Nhà văn hóa
ChIJ-dMqyLlXRzERdpcaKHuahRk,nhà văn hoá đồng hải,"FJ6C+XCH, 30 tháng 4, Đồng Hải",17.4624,106.6210951,Nhà văn hóa
ChIJl2lvdKulODERQHCdoZlTInw,Nhà văn hoá thôn Khương Hà 1,"J9FF+C82, Hưng Trạch",17.6235032,106.3732566,Nhà văn hóa
ChIJh-cOCvytQDER2TEUuaHXtvs,Nhà Văn Hóa Thôn Bắc,"8JPX+RVH, Cổ Hiền",17.3370591,106.6497433,Nhà văn hóa
ChIJG9UvSMlZRzERZIdD04E0kAc,Nhà văn hoá thôn 6 Lý Trạch,"GHPJ+5FH, Unnamed Road, Lý Trạch",17.535347,106.5812328,Nhà văn hóa
ChIJvbd5yz9XRzER85rjYuzILEI,Nhà văn hoá TDP4 - Phường Đồng Phú,"35 Lý Nam Đế, Phường Hải Thành",17.4765159,106.6158852,Nhà văn hóa
ChIJF3myBQBZRzER0Fu_fTSFAik,Nhà văn hoá thôn 4 lý trạch,"GHQC+9FG, Lý Trạch",17.5379782,106.5707212,Nhà văn hóa
ChIJKZNaFsenODERP4RW6YC3U0g,nhà văn hoá THÔN SEN,"HFXJ+8J, xóm Sen",17.5983125,106.4815625,Nhà văn hóa
ChIJHW_0BPtXRzERgkJdzBD8Epk,Nhà văn hoá thôn tân sơn,"36 Trần Nhật Duật, Đức Ninh",17.4512284,106.6050188,Nhà văn hóa
ChIJK1Mnu5hXRzERaFc_eRnvDAI,Nhà Văn Hóa Tổ Dân Phố 7 Phường Nam Lý,"23 Nguyễn Thiện Thuật, Nam Lý",17.4605603,106.5913249,Nhà văn hóa
ChIJeS-cHgCtQDEReexKEijzHS4,Nhà văn hoá thôn Xuân Sơn,"7M6R+432, Hoa Thuỷ",17.260399,106.6897516,Nhà văn hóa
ChIJG4vURCFZRzERUviWetRJe9Y,Nhà văn hoá thôn lý nhân,"Thôn lý nhân, Đại Trạch",17.5571648,106.555976,Nhà văn hóa
ChIJ39BpDbenODER4XjSwljYzDA,Nhà Văn Hóa Võ Thuận 1,"1, Võ Thuận",17.5778146,106.4902579,Nhà văn hóa
ChIJ-dptIZuzQDERcFre8WKYaHg,Nhà văn hóa Thôn 1 Thanh Tân,"7Q8P+4PV, Thanh Thuỷ",17.2653658,106.7868039,Nhà văn hóa
ChIJyxhkdbujODERb6EzLXgprDE,Nhà văn hoá thôn Mỹ Sơn,"JCW7+XF, Cự Nẫm",17.6475115,106.4138363,Nhà văn hóa
ChIJQzKQPaOVODERgQwVCDXvjek,Nhà văn hoá thôn Tây Trúc,"R65H+38W, xóm Trúc",17.8076096,106.2279297,Nhà văn hóa
ChIJ2fDSCMiZODERW9SHwAl78b4,Nhà văn hoá thôn Tiền Phong,"QCFC+8HV, Ba Đồn",17.7733545,106.421411,Nhà văn hóa
ChIJLTSVNHSlODERhFs3AaCxkQw,Nhà Văn hóa thôn Khương Hà 3,"J988+VWV, Hưng Trạch",17.6172341,106.3672917,Nhà văn hóa
ChIJMXvFRjFXRzERkO4sXz9T3NI,Nhà văn hoá thôn Đức Môn,"CJQ5+2V4, Unnamed, Road",17.4372101,106.6096584,Nhà văn hóa
ChIJRVioYXijODERDlldLgvcQKo,Nhà văn hoá thôn Bắc Sơn,"P9G3+8G3, Bắc Sơn, Quảng Sơn, TX, Ba Đồn",17.7256937,106.3538269,Nhà văn hóa
ChIJB9WBcfyhODERU-6GzWJMgVQ,Nhà Văn Hóa thôn 1,"MFW7+9CW, xóm 1",17.695995,106.4635817,Nhà văn hóa
ChIJo46QrZ2jODER70ryb_2uhSA,Nhà Văn Hoá Xóm 6,"P97J+63V, Quảng Minh",17.7129268,106.3794911,Nhà văn hóa
ChIJMYhqpgFTRzERnB1luo__-i8,Nhà văn hoá thôn Hiển Vinh,"Xóm 3, Hiển Vinh",17.3535846,106.6676099,Nhà văn hóa
ChIJrXKCRdZXRzERWqmck8oUpsI,Nhà văn hóa thôn Đức Phong,"CJV6+5H2, Đức Ninh",17.4428827,106.6113834,Nhà văn hóa
ChIJsVsSGx-nODERS_DAyTa0gj4,Nhà văn hóa thôn Rẫy,"JF2R+7JR, Vạn Trạch",17.6007381,106.4915192,Nhà văn hóa
ChIJVVVVBeWsQDEReKFXDpZ7PZo,Nhà Văn Hóa Thống Nhất,"8M38+286, An Ninh",17.3025468,106.6657575,Nhà văn hóa
ChIJe__v85xTRzERSX0jtWKOtYU,Nhà văn hóa Thôn Trúc Ly,"9JQV+696, Võ Duy Hàm, Võ Ninh",17.3880227,106.6433928,Nhà văn hóa
ChIJMcHxD4xTRzERYdh4QmmPCSA,"Nhà Văn Hóa Thôn Tân Định, xã Hải Ninh","ĐT564B, Hải Ninh",17.3742069,106.7214468,Nhà văn hóa
ChIJs_SwjiyfODERbPt-2lM3CsM,Nhà Văn hóa Thôn Thanh Bình,"Chòm 4 , Thanh Bình, Quảng Xuân",17.8047956,106.4424458,Nhà văn hóa
ChIJ_5fG-p6xQDERF7EAAOxOU4U,Nhà văn hoá thôn Phan Xá,"6Q7V+W23, Đường Lâm úy, Xuân Thuỷ",17.2148219,106.7926264,Nhà văn hóa
ChIJT_lMVI6nODEREBrh0hq45aQ,Nhà văn hóa Thôn Tây,"JF8G+H38, Unnamed Road, Vạn Trạch",17.616424,106.475211,Nhà văn hóa
ChIJh17TeNi9ODERom0WcVSlhdQ,Nhà văn hóa thôn Xuân Thủy,"P8HV+CGV, Thôn Xuân Thủy",17.728603,106.3438053,Nhà văn hóa
ChIJ_eqk69-nODERUu89F2ZUASI,Nhà văn hóa thôn Nam Định,"HCGW+W33, Unnamed Road, Phú Định",17.5772653,106.4451858,Nhà văn hóa
ChIJQUSOuq2pODERYFXb2KpZtRA,Nhà văn hóa thôn Đông Thành,"GG6C+J6, Đông Thành",17.5115987,106.5204965,Nhà văn hóa
ChIJMQDZaEqxQDERqXc0_R9VWi4,Nhà văn hóa thôn Tuy lộc,"6QM8+7HQ, Lộc Thuỷ",17.2332107,106.7664842,Nhà văn hóa
ChIJ04rRcwBXRzERTecoPO1nNBA,Nhà văn hoá tổ dân phố Diêm Trung,"FJ48+384, Đức Ninh Đông",17.4551482,106.6158386,Nhà văn hóa
ChIJg_oAR16bODER49FLPav9AuE,Nhà văn hóa thôn Hà Tiến,"RCM6+54R, Thôn Hà Tiến",17.8329851,106.410271,Nhà văn hóa
ChIJAQAQsXxTRzERHh_cVJhp2M0,Nhà văn hóa thôn Trường Niên,"9JFM+GJ3, Hàm Ninh",17.3737554,106.6340579,Nhà văn hóa
ChIJL0CmcEiXODERNy_eL4XVSzo,Nhà Văn Hóa thôn Xuân Sơn,"Q7GQ+JGV, Văn Hoá",17.7766079,106.2888001,Nhà văn hóa
ChIJUbP4TwCtQDERBq-DLog2TKY,Nhà Văn Hóa thôn Giữa,"7MJM+PC5, Unnamed, Road",17.2820199,106.6833469,Nhà văn hóa
ChIJV9GFx5hXRzERBBJs4j510u0,Nhà văn hoá Thôn 4 - Lộc Ninh,Lộc Ninh,17.4990991,106.5937786,Nhà văn hóa
ChIJS_4Pqf5XRzERMZ0Ze3k3zdk,Nhà Văn Hóa Thôn 11 - Hữu Cung,"GH6P+HGP, Lộc Ninh",17.5115322,106.5864172,Nhà văn hóa
ChIJgSpVlSlRRzERXLO08whSzd4,Nhà Hàng Quảng Trường,"FJFP+PJR, Đường Ven Biển, Bảo Xuân",17.4743278,106.6364647,Quảng trường
ChIJiaspkV6xQDERiRtDPDpUNd8,Quảng Trường,"Liên Thủy, Lệ Thủy",17.2286223,106.7982732,Quảng trường
ChIJe8jm0mRRRzERcFesL_hvpgI,Quảng trường biển Bảo Ninh,"Trần Hưng Đạo, Bảo Xuân",17.4747974,106.6361211,Quảng trường
ChIJD-YJjSlRRzERedsV-dQPi5I,Quảng trường biển Đồng Hới,"Quảng trường biển Đồng Hới, Bảo Ninh, Đồng Hới, Quảng Bình, Việt Nam",17.474439,106.6353934,Quảng trường
ChIJJalKU0mZODER2g1to6AChMM,Chợ Trường Quảng Hoà,"P9MH+5J6, Quảng Hoà, thị xã, Ba Đồn, Thanh Tân",17.7329011,106.379025,Quảng trường
ChIJLwBlDQZRRzERJVC1SfkNQOY,Quảng Trường biển Nhật Lệ,"Trần Hưng Đạo, Bảo Xuân",17.4748191,106.6361422,Quảng trường
ChIJVVmQEwBZRzERzZDaTM2ZSZU,Quảng trường biển Hoàn Lão,"HHM7+8CP, Trung Trạch",17.5833401,106.5635908,Quảng trường
ChIJvabRES6YODER9UKXV4E4SLw,Trường Tiểu học và Trung học cơ sở Quảng Trường,"Q994+GV4, Liên Trường",17.7687618,106.3572024,Quảng trường
ChIJ_____xOXODEROMU9DG42pNQ,Trường THCS Quảng Liên,"Q8W8+9Q8, Liên Trường",17.7959116,106.3169479,Quảng trường
ChIJ1fHKjNBXPzERwJalF29v5dA,Nhà Nghỉ Trường Thành,"6C9X+3VV, Long Sơn",17.2177248,106.4496935,Quảng trường
ChIJ7RghEgBXRzERIOt8u5UD9xM,Cát Quảng Bình - Quảng trường Hồ Chí Minh,"Dương Hùng Vương, Đồng Hải",17.4691137,106.6222065,Quảng trường
ChIJ06dvBCyYODERbXSEDGdLfYU,Trạm Y Tế Xã Quảng Trường,"Q9C3+44C, Liên Trường",17.770307,106.3527632,Quảng trường
ChIJNQMOVACxQDERAfaLFjBYkKQ,"Gara oto Quảng Trường Làm Lốp , Rửa Xe & Thay Dầu",Liên Thuỷ,17.228665,106.7983238,Quảng trường
ChIJVVVVFfGZODERWoG-6mRoJg0,Trường Tiểu Học Quảng Trường,"R977+C28, Chòm 5",17.81355,106.362568,Quảng trường
ChIJLU5cHABZRzERNipIZXWKrxk,Quảng trường biển mini,"HHP7+P6M, Trung Trạch",17.5868325,106.5630325,Quảng trường
ChIJEZg2HRGXODERE6GVwTZ_BYs,Liên Trường,"Liên Trường, Quảng Trạch, Quảng Bình, Việt Nam",17.7805679,106.308419,Quảng trường
ChIJRxSnL1dXRzERIPt-WfSVnts,LOTTE Cinema Đồng Hới - Vincom,"Vincom Plaza, Quách Xuân Kỳ, Đồng Hải",17.4653451,106.6265438,Rạp chiếu phim
ChIJywSlWYRXRzERlAxZOLT-fCE,Vincom Plaza Đồng Hới,"Quách Xuân Kỳ, P",17.4654359,106.6266764,Rạp chiếu phim
ChIJ0xNxZ8OYODERWJU7k4M3i9M,Siêu Thị Thái Hậu,"353 Quang Trung, Ba Đồn",17.756575,106.4223849,Rạp chiếu phim
ChIJszbe6M1WRzERoi_NYA-S5pE,Rạp 15/7,"1 Lê Trực, Đồng Hải",17.4644922,106.6241665,Rạp chiếu phim
ChIJM9FZZycLNTERmXJa8NuGpMk,Cafe Trung Nguyên Legend Quang Binh,"FJ4W+CPW, Võ Nguyên Giáp, Bảo Ninh",17.4561257,106.6468532,Rạp chiếu phim
ChIJETWxwc1WRzERDrF6IyHIB5g,Đồng Hới,"Đồng Hới, Quảng Bình, Việt Nam",17.4659391,106.5983958,Rạp chiếu phim
ChIJpaDbWtFWRzERLylgGdEihSE,Thư viện tỉnh Quảng Trị (trụ sở chính),"Nguyễn Văn Linh, Nam Lý",17.4738525,106.6073042,Thư viện
ChIJs349VLqxQDERWMdP3woYNZI,NPP Đông trùng hạ thảo Dr. Trung,Liên Thuỷ,17.2221818,106.7937137,Thư viện
ChIJ_fvEcJJTRzERB9h4qOKsq8s,Nhà Truyền Thống huyện Quảng Ninh,"CJ3R+8FH, Lê Duẩn, Tiểu khu 5",17.4033122,106.6412457,Thư viện
ChIJq8NzIQBZRzEReHQAma9x4jI,Thôn 4 Hoàn Lão( Trung Trach),"HHR3+V2C Mệ Trúc +7C, Trung Trạch",17.5921967,106.5525145,Thư viện
ChIJK5qg7nNXRzERufSTybsrTe4,Trung tâm học liệu - Đại học Quảng Bình,"FJJ4+JGF, Đồng Phú",17.4815691,106.606305,Thư viện
ChIJtw-esu5WRzERG8A2Y8SaK9c,Nhà hàng tiệc cưới Tân Trường Xanh,"57 Nguyễn Công Trứ, Nam Lý",17.4637726,106.5990043,Triển lãm
ChIJD-P8CwC7ODER8qsxd5NpCc0,Trung Tâm Tiệc Cưới- hội nghị - Nhà hàng CÔ CÚC,"TDP, Cù Lạc 1",17.6133466,106.3163518,Trung tâm hội nghị
ChIJzU6Qz6qjODERNDpfc4kV474,Trung Tâm Hội Nghị Tiệc Cưới Đội 3 Thôn Thọ Hạ,"P968+XRX, Thọ Hạ",17.7122992,106.3662879,Trung tâm hội nghị
ChIJMfdoRABXRzERIqeS81JZqog,Trung tâm tổ chức sự kiện Nhà hàng Nam Thảo,"27 Đ. Nguyen Gia Thieu, Bắc Nghĩa",17.4549643,106.5937326,Trung tâm hội nghị
ChIJlWsNmBdXRzERO7VqkAnKQLQ,Trung tâm Xét nghiệm Medic Quảng Bình,"15 Hữu Nghị, Đồng Phú",17.4836119,106.6041193,Trung tâm hội nghị
ChIJV1lkPuBWRzERjOODyUsojJo,Trung Tâm Huấn Luyện - Thể Thao Công An Tỉnh Quảng Bình,"95, Hữu Nghị, Thành Phố Đồng Hới, Tỉnh Quảng Bình, Đồng Phú",17.4780824,106.604923,Trung tâm hội nghị
ChIJXSGfzUJXRzERTn2YvLPd6Pw,Nhà Hàng Chang Chang Family,"Đường Phạm Văn Đồng/86 đường 36m, Đức Ninh Đông",17.4605176,106.611102,Trung tâm hội nghị
ChIJ58nZjO5WRzERjLiNirD1meQ,Trung Tâm Giới Thiệu Việc Làm Tỉnh Quảng Bình,"FH7W+HWV, Xuân Diệu, Nam Lý",17.4640044,106.5973007,Trung tâm hội nghị
ChIJQT37-9VXRzER3cetD454JzM,Nhà hàng Chạm - Đồng Hới,"126 Hữu Nghị, Nam Lý",17.4693921,106.6081895,Trung tâm hội nghị
ChIJQ2jLxuBWRzERw6xZr-ifESo,Đài Khí Tượng Thủy Văn Quảng Bình,"113 Hữu Nghị, Nam Lý",17.4743833,106.6040973,Tượng đài
ChIJrdQe7MGwODERO3-CLYGsaB0,Di tích lịch sử Đường 20 Quyết Thắng,"G736+HFJ, ĐT20, Tân Trạch",17.503962,106.261134,Tượng đài
ChIJ451r9H1ZRzERpDInqEUCCNE,"Vườn hoa hướng dương Thôn 4, Lý Trạch","GHQC+9FG, Lý Trạch",17.538427,106.5712113,Vườn hoa
ChIJfy6BKCtXRzERYfWnQmHhs68,Vườn hoa Nhật Nguyệt,"Tạ Quang Bửu, Nam Lý",17.4624386,106.5959587,Vườn hoa
ChIJ33FAYCZZRzERyETid8ddbto,VƯỜN HOA HẢI ĐĂNG,thôn 6,17.5304774,106.5843654,Vườn hoa
ChIJ7-O6VM1ZRzERWoHMrAtku3k,vườn hoa THIÊN ÂN,"JG8R+786, Đức Trung",17.6156734,106.5407666,Vườn hoa
ChIJF8lcxz6vQDERDMeExZp6toY,Vườn hoa Sơn Thiên,"Đội 1, Mỹ Đức, Sơn Thuỷ",17.2389487,106.6957769,Vườn hoa
ChIJlSZEvE27QDER-XkhTAPyUjU,Vườn Hoa Tuyết Trinh,Trường Thủy,17.1168783,106.8113223,Vườn hoa
ChIJ3ZBpFS-uQDERv7pyIae4H6o,Cây giống Hoa Cảnh Đức Hưng,Sơn Thuỷ,17.2351795,106.6969788,Vườn hoa
ChIJm4gCYQBXRzERIPbin5_KUWU,Vườn Hoa Tuấn Hồng,"GGHW+F53, Nhân Hồng",17.5286279,106.5454264,Vườn hoa
ChIJWULC0bizQDERoKzGtwjW4KM,Vườn Hoa Thanh Thuỷ Lệ Thuỷ,"7R22+PWC, QL1, Thanh Thuỷ",17.251816,106.802279,Vườn hoa
ChIJTQWWstujODERcxtrEYLyia0,Vườn hoa Hạnh Miền,"D4 Phú Hữu, Bô Trạch",17.6657017,106.3710465,Vườn hoa
ChIJ-XKd5U-nODERCU4_timZga4,Vườn hoa Vạn Trạch (chị Tiên),"JF88+C2C, Làng Dinh Lễ",17.616059,106.4650126,Vườn hoa
ChIJQc10XQ2ZODERPC7RkAjEMak,Vườn hoa Trần Thuý Dương,"PCM7+V5H, La Hà",17.734678,106.412969,Vườn hoa
ChIJXwG4CvefODER_beCBarV3Zg,Khương hoa giấy,"Tổ dân phố nhân thọ, phường",17.7668259,106.4520315,Vườn hoa
ChIJUw4vyG9XRzER8_zemH6Qyg4,Hoa Lan Phan Phan,"161 Phan Đình Phùng, Bắc Lý",17.4753018,106.5885034,Vườn hoa
ChIJBdZGTqqzQDERRYOutBgxMg0,Vườn Mai Huấn,"7Q5V+VGP, QL1A, Thanh Thuỷ",17.2597108,106.7938217,Vườn hoa
ChIJQcccdXCZODER-2gJodaYrR4,Vườn hoa Hưng Loan,"Chu Văn An, Quảng Hưng",17.8025844,106.4204892,Vườn hoa
ChIJr5hyUgBXRzER2be_HxXXrvk,Vườn hoa Thu Hà,"FH38+X37, Đồng Sơn",17.4549113,106.5651807,Vườn hoa
ChIJcYYomE9ZRzER5g5CnsCqKQM,Hai Vo Son Vườn Lan,"GGQV+VVH, Unnamed Road, Nam Trạch",17.5396827,106.5447213,Vườn hoa
ChIJ5_iiETesQDER6E2nk6TqDyc,Vườn cây sưa đỏ Hòa Quyết,"7M78+GH4, Đường (15 cũ), Vạn Ninh",17.2637798,106.6664647,Vườn hoa
ChIJueTm6tNXRzERCn0JvmRMfmw,Hoya Garden,"Nguyễn Văn Siêu, Bắc Nghĩa",17.4565678,106.591917,Vườn hoa
ChIJP3YlkYOwQDERBWqBscjVelg,Vườn Hoa,"Vườn Hoa, Trường Thủy, Lệ Thủy, Quảng Bình, Việt Nam",17.1485646,106.7787562,Vườn hoa
ChIJ69UK0KZZRzERIGPi4njEhK4,Lý Trạch eco guava garden,"GHQF+6M7, Thôn 2",17.5380487,106.574157,Vườn hoa
ChIJP3bOXQCXODERbMj3wil5tpg,Cây thị thôn Bàu Sỏi,Bàu Sỏi,17.7784446,106.2718446,Vườn hoa
ChIJpyXqkVGzQDERAr2DnXtIS2I,Vườn Rau Xanh Hồng Thủy,Hồng Thuỷ,17.2824142,106.7615512,Vườn hoa
ChIJ_xKbB-JXRzERaYkCskt3Vxk,Trang trại thắng mây,Thôn thuận hòa,17.4873658,106.5570909,Vườn hoa
ChIJXXvMrwK7ODER9LMyTnZaIo0,VƯỜN HOA PHONG NHA GARDEN,"J875+J5Q, Sơn Trạch",17.6140792,106.3079697,Vườn hoa
ChIJKXJ_rgmxQDERLHBWRtgVIbk,Khu lăng mộ Họ Nguyễn Văn,"Thôn, Vườn Hoa",17.1473993,106.7780281,Vườn hoa
ChIJeRgFWwCzQDERp0Jpd_b9iwY,Vườn hoa Thuận Yên,"8P8F+FW, Gia Ninh",17.316169,106.724867,Vườn hoa
ChIJt2hddEapODERB5lUKzu-fYU,Hoa Vàng Hill,Thôn Thuận Hoà,17.4701087,106.5324447,Vườn hoa
ChIJ1WjoptaVODERrN2hq_aNUyU,Vườn lan Phúc Lành,Thôn Tây Thủy,17.8084685,106.2398347,Vườn hoa
ChIJDbtYsSxXRzER8uIYoU4gaeQ,Nhà vườn Lộc Ninh,"Đường Nguyễn Hiến Lê, Thôn 10 Hữu Cung, Lộc Ninh",17.5045008,106.5923113,Vườn hoa
ChIJb0NUVPhXRzERQvnxFmYCrq0,Vườn svc Anh Hoàng,"Ngõ 22 Hoàng Quốc Việt, Đồng Sơn",17.4519087,106.5782922,Vườn hoa
ChIJLSzWOuSnODERMTZfaAVbmnQ,La La Farm,Thôn Hòa Đồng,17.5489476,106.5056124,Vườn hoa
ChIJrbyNdf6xQDERWjN9WWC8wJ4,Khu Lăng Mộ nhánh họ Lê Văn,"4QWH+87M, Thôn, Vườn Hoa",17.1458268,106.7781592,Vườn hoa
ChIJK5ys3GZTRzERPGriIZ_M_Nk,Cửa hàng tạp hoá cafe Sân vườn Trần Hoàng,"9J8P+3C5, Quyết Tiến",17.3651016,106.6361124,Vườn hoa
ChIJ3-b758tXRzERYoGnAOH_t7g,Nhà Vườn Ảnh Lý- Bán Sỉ lẻ Hoa cây cảnh,"681 Lý Thường Kiệt, Đồng Phú",17.4880806,106.6005672,Vườn hoa
ChIJNYA1bTuVODERjT0NkhO8vxo,Vườn xanh khangmyminh,Liên Sơn,17.8239444,106.1838484,Vườn hoa
ChIJ16i5AgCZODERy2spKojynMQ,Phước Hoa Flower (Hoa Tươi Quảng Bình),"150 Đ. Đào Duy Từ, Quảng Thuận",17.7497253,106.4290115,Vườn hoa
ChIJUYjHK11XRzER8BgXauf2fGw,Nhà Phúc Hiếu,TDP 7,17.6006116,106.5147797,Vườn hoa
ChIJZwDOwAJXRzERmbN8r5o_ppw,Nhà Văn Hoá Thôn Bắc Phú,"GJC4+99, Quang Phú",17.5209375,106.6059375,Vườn hoa
