tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
thành phố Hải Phòng,Khúc Thừa Dụ,xã,4,1050,33784,28.79,"Trụ sở cũ của Đảng ủy, HĐND, UBND Hồng Phong","Xã Bình Xuyên, Xã Hồng Phong (huyện Ninh Giang), Xã Kiến Phúc",106.336,20.7391
thành phố Hải Phòng,Kiến An,phường,4,1209,67236,11.18,"Trụ sở cũ của Quận ủy, HĐND, UBND quận Kiến An, số 2 Cao Toàn","Phường Nam Sơn (quận Kiến An), Phường Đồng Hòa, Phường Bắc Sơn, Phường Trần Thành Ngọ, Phường Văn Đẩu",106.637,20.8157
thành phố Hải Phòng,Kiến Hải,xã,4,997,44862,31.86,"Trụ sở cũ của UBND Tú Sơn, thôn 3","Xã Tân Phong, Xã Đại Hợp (huyện Kiến Thụy), Xã Tú Sơn, Xã Đoàn Xá",106.714,20.7107
thành phố Hải Phòng,Kiến Hưng,xã,4,995,28044,21.02,"Trụ sở UBND Kiến Hưng (trụ sở UBND Đại Hà cũ), thôn Cao Bộ","Xã Tân Trào (huyện Kiến Thụy), Xã Kiến Hưng, Xã Đoàn Xá",106.671,20.7167
thành phố Hải Phòng,Kiến Minh,xã,4,1214,26181,16.32,"Trụ sở cũ của UBND Minh Tân, thôn Vũ Vị","Xã Minh Tân (huyện Kiến Thụy), Xã Đại Đồng, Xã Đông Phương",106.689,20.7682
thành phố Hải Phòng,Kiến Thụy,xã,4,1215,37020,20.18,"Trụ sở UBND huyện Kiến Thụy, số 8 Mạc Thái Tổ","Thị trấn Núi Đối, Xã Thanh Sơn (huyện Kiến Thụy), Xã Thuận Thiên, Xã Hữu Bằng, Xã Kiến Hưng",106.655,20.7589
thành phố Hải Phòng,Kim Thành,xã,4,876,42915,33.79,"Trụ sở cũ của Đảng ủy, HĐND, UBND Đồng Cẩm","Xã Đồng Cẩm, Xã Tam Kỳ, Xã Đại Đức, Xã Hòa Bình",106.514,20.885
thành phố Hải Phòng,Kinh Môn,phường,4,1046,24948,11.47,"Trụ sở của Thị ủy, HĐND, UBND thị Kinh Môn hiện tại","Phường An Lưu, Phường Hiệp An, Phường Long Xuyên",106.543,20.9806
thành phố Hải Phòng,Lạc Phượng,xã,4,1054,28613,24.71,"Trụ sở của Đảng ủy, HĐND, UBND Lạc Phượng hiện tại","Xã Quang Trung (huyện Tứ Kỳ), Xã Lạc Phượng, Xã Tiên Động",106.452,20.7763
thành phố Hải Phòng,Lai Khê,xã,4,952,42875,30.07,"Trụ sở của Đảng ủy, HĐND, UBND Lai Khê hiện tại","Xã Lai Khê, Xã Vũ Dũng, Xã Tuấn Việt, Xã Cộng Hoà, Xã Thanh An, Xã Cẩm Việt",106.433,20.978
thành phố Hải Phòng,Lê Chân,phường,4,1207,161051,5.65,"Số 10G, 10H, 10A Hồ Sen","Phường Hàng Kênh, Phường Dư Hàng Kênh, Phường Kênh Dương, Phường An Biên, Phường Trần Nguyên Hãn, Phường Vĩnh Niệm, Phường Cầu Đất, Phường Lạch Tray",106.683,20.8438
thành phố Hải Phòng,Lê Đại Hành,phường,4,1032,24638,31.62,"Trụ sở cũ của Đảng ủy, HĐND, UBND Tân Dân","Phường Tân Dân (thành phố Chí Linh), Phường An Lạc, Phường Đồng Lạc",106.397,21.0518
thành phố Hải Phòng,Lê Ích Mộc,phường,4,1235,51853,27.04,Trụ sở cũ của UBND Quảng Thanh,"Phường Quảng Thanh, Phường Lê Hồng Phong, Xã Quang Trung (thành phố Thủy Nguyên)",106.617,20.9521
thành phố Hải Phòng,Lê Thanh Nghị,phường,4,836,81500,8.04,"Trụ sở cũ của Đảng ủy, HĐND, UBND Tân Bình","Phường Tân Bình, Phường Thanh Bình, Phường Lê Thanh Nghị, Phường Trần Phú",106.315,20.9305
thành phố Hải Phòng,Lưu Kiếm,phường,4,1181,49376,42.17,Trụ sở của UBND Lưu Kiếm,"Phường Trần Hưng Đạo (thành phố Thủy Nguyên), Phường Lưu Kiếm, Xã Liên Xuân, Xã Quang Trung (thành phố Thủy Nguyên)",106.656,20.979
thành phố Hải Phòng,Mao Điền,xã,4,1024,43333,24.37,"Trụ sở cũ của Đảng ủy, HĐND, UBND Tân Trường","Xã Tân Trường, Xã Cẩm Đông, Xã Phúc Điền",106.211,20.9312
thành phố Hải Phòng,Nam An Phụ,xã,4,973,27841,25.9,"Trụ sở cũ của Đảng ủy, HĐND, UBND Quang Thành","Xã Quang Thành, Xã Lạc Long, Xã Thăng Long, Xã Tuấn Việt, Xã Vũ Dũng, Xã Cộng Hòa",106.435,21.0153
thành phố Hải Phòng,Nam Đồ Sơn,phường,4,996,30372,21,"Trụ sở cũ của UBND Hợp Đức, tổ dân phố Đức Hậu","Phường Minh Đức (quận Đồ Sơn), Phường Bàng La, Phường Hợp Đức, Phường Vạn Hương, Phường Ngọc Xuyên",106.745,20.7253
thành phố Hải Phòng,Nam Đồng,phường,4,1012,24900,19.67,"Trụ sở cũ của Đảng ủy, HĐND, UBND Tiền Tiến","Phường Nam Đồng, Xã Tiền Tiến",106.355,20.9219
thành phố Hải Phòng,Nam Sách,xã,4,993,36758,19.75,"Trụ sở của Huyện ủy, HĐND, UBND huyện Nam Sách hiện tại","Thị trấn Nam Sách, Xã Hồng Phong (huyện Nam Sách), Xã Đồng Lạc",106.354,20.9805
thành phố Hải Phòng,Nam Thanh Miện,xã,4,1048,33230,23.99,"Trụ sở cũ của Đảng ủy, HĐND, UBND Chi Lăng Nam","Xã Hồng Phong (huyện Thanh Miện), Xã Thanh Giang, Xã Chi Lăng Bắc, Xã Chi Lăng Nam",106.241,20.7235
thành phố Hải Phòng,Nam Triệu,phường,4,982,40224,29.51,Trụ sở cũ của UBND Nam Triệu Giang,"Phường Nam Triệu Giang, Phường Lập Lễ, Phường Tam Hưng",106.747,20.9136
thành phố Hải Phòng,Nghi Dương,xã,4,1059,25660,19.48,"Trụ sở cũ của UBND Kiến Quốc, thôn 4","Xã Ngũ Phúc (huyện Kiến Thụy), Xã Kiến Quốc, Xã Du Lễ",106.63,20.7269
thành phố Hải Phòng,Ngô Quyền,phường,4,979,88595,5.81,"226 Lê Lai (trụ sở cơ quan Đảng)
46 Lê Lai (UBND, Trung tâm phục vụ hành chính công)","Phường Máy Chai, Phường Vạn Mỹ, Phường Cầu Tre, Phường Gia Viên, Phường Đông Khê",106.704,20.8661
thành phố Hải Phòng,Nguyễn Bỉnh Khiêm,xã,4,1116,24575,26.37,Trụ sở cũ của UBND Trấn Dương,"Xã Trấn Dương, Xã Hòa Bình, Xã Lý Học",106.582,20.6477
thành phố Hải Phòng,Nguyễn Đại Năng,phường,4,1033,29083,17.4,"Trụ sở cũ của Đảng ủy, HĐND, UBND Hiến Thành","Phường Thái Thịnh, Phường Hiến Thành, Xã Minh Hòa",106.567,20.9579
thành phố Hải Phòng,Nguyên Giáp,xã,4,1055,28127,27.21,"Trụ sở của Đảng ủy, HĐND, UBND Nguyên Giáp hiện tại","Xã Hà Kỳ, Xã Nguyên Giáp, Xã Hà Thanh, Xã Tiên Động",106.423,20.7507
thành phố Hải Phòng,Nguyễn Lương Bằng,xã,4,894,33838,21.78,"Trụ sở cũ của Đảng ủy, HĐND, UBND Thanh Tùng","Xã Phạm Kha, Xã Nhân Quyền, Xã Thanh Tùng, Xã Đoàn Tùng",106.224,20.8353
thành phố Hải Phòng,Nguyễn Trãi,phường,4,1028,16098,76.28,"Trụ sở cũ của Đảng ủy, HĐND, UBND Bến Tắm","Phường Bến Tắm, Xã Bắc An, Xã Hoàng Hoa Thám",106.448,21.1918
thành phố Hải Phòng,Nhị Chiểu,phường,4,870,43799,39.28,"Trụ sở cũ của Đảng ủy, HĐND, UBND Phú Thứ","Phường Tân Dân (thị xã Kinh Môn), Phường Minh Tân, Phường Duy Tân, Phường Phú Thứ",106.557,21.0346
thành phố Hải Phòng,Ninh Giang,xã,4,1053,39535,27.41,"Trụ sở của HĐND, UBND huyện Ninh Giang hiện tại","Thị trấn Ninh Giang, Xã Vĩnh Hòa (huyện Ninh Giang), Xã Hồng Dụ, Xã Hiệp Lực",106.382,20.7388
thành phố Hải Phòng,Phạm Sư Mạnh,phường,4,1030,24919,22.34,"Trụ sở cũ của Đảng ủy, HĐND, UBND Hiệp Sơn","Phường Phạm Thái, Phường An Sinh, Phường Hiệp Sơn",106.512,21.0179
thành phố Hải Phòng,Phù Liễn,phường,4,1237,60733,18.46,"Trụ sở cũ của UBND Văn Đẩu, số 618 Nguyễn Lương Bằng","Phường Bắc Hà, Phường Ngọc Sơn, Thị trấn Trường Sơn, Phường Nam Sơn (quận Kiến An), Phường Đồng Hòa, Phường Bắc Sơn, Phường Trần Thành Ngọ, Phường Văn Đẩu",106.633,20.794
thành phố Hải Phòng,Phú Thái,xã,4,868,46234,28.89,"Trụ sở cũ của Huyện ủy, HĐND, UBND huyện Kim Thành","Thị trấn Phú Thái, Xã Kim Xuyên, Xã Kim Anh, Xã Kim Liên, Xã Thượng Quận",106.505,20.9594
thành phố Hải Phòng,Quyết Thắng,xã,4,1070,22560,22.15,"Trụ sở cũ của UBND Tiên Cường, thôn Sinh Đan","Xã Đại Thắng, Xã Tiên Cường, Xã Tự Cường",106.517,20.7754
