tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Phú Thọ,Sơn Lương,xã,12,1617,23365,96.92,Trụ sở xã Lương Sơn cũ,"Xã Mỹ Lương, Xã Mỹ Lung, Xã Lương Sơn",104.934,21.4722
tỉnh Phú Thọ,Sông Lô,xã,12,1631,34291,33.4,Trụ sở xã Đồng Thịnh cũ,"Xã Đồng Thịnh (huyện Sông Lô), Xã Tứ Yên, Xã Đức Bác, Xã Yên Thạch",105.421,21.3776
tỉnh Phú Thọ,Tam Đảo,xã,12,1638,34772,79.2,"Km10 Hợp Châu, xã Tam Đảo, tỉnh Phú Thọ (Trụ sở UBND huyện Tam Đảo cũ)","Thị trấn Hợp Châu, Thị trấn Tam Đảo, Xã Hồ Sơn, Xã Minh Quang",105.643,21.409
tỉnh Phú Thọ,Tam Dương,xã,12,1634,47936,44.3,"quốc lộ 2C, phố Me, xã Tam Dương, tỉnh Phú Thọ (trụ sở UBND huyện Tam Dương cũ)","Thị trấn Hợp Hòa, Thị trấn Kim Long, Xã Hướng Đạo, Xã Đạo Tú",105.572,21.3729
tỉnh Phú Thọ,Tam Dương Bắc,xã,12,1635,37284,45.8,Trụ sở xã Hoàng Hoa cũ,"Xã Đồng Tĩnh, Xã Hoàng Hoa, Xã Tam Quan",105.578,21.4299
tỉnh Phú Thọ,Tam Hồng,xã,12,1647,40224,22.6,Trụ sở xã Tam Hồng,"Thị trấn Tam Hồng, Xã Yên Phương, Xã Yên Đồng",105.568,21.2144
tỉnh Phú Thọ,Tam Nông,xã,12,1609,26412,28.25,Trụ sở HĐND-UBND huyện Tam Nông cũ,"Thị trấn Hưng Hóa, Xã Dân Quyền, Xã Hương Nộn",105.3,21.2501
tỉnh Phú Thọ,Tam Sơn,xã,12,1630,25523,33.1,"xã Tam Sơn, tỉnh Phú Thọ (Trụ sở Huyện ủy-HĐND-UBND huyện Sông Lô cũ)","Xã Tân Lập (huyện Sông Lô), Xã Đồng Quế, Thị trấn Tam Sơn",105.418,21.4358
tỉnh Phú Thọ,Tân Hòa,phường,12,1676,14316,56.98,Trụ sở chính tại trụ sở xã Tên Mông cũ,"Phường Tân Hòa, Xã Hòa Bình, Xã Yên Mông",105.319,20.8729
tỉnh Phú Thọ,Tân Lạc,xã,12,1658,42031,139.9,Trụ HĐND-UBND huyện Tân Lạc,"Thị trấn Mãn Đức, Xã Ngọc Mỹ (huyện Tân Lạc), Xã Đông Lai, Xã Thanh Hối, Xã Tử Nê",105.314,20.5794
tỉnh Phú Thọ,Tân Mai,xã,12,1672,7924,130.71,Trụ sở UBND xã Tân Thành cũ,"Xã Sơn Thủy (huyện Mai Châu), Xã Tân Thành",105.056,20.7768
tỉnh Phú Thọ,Tân Pheo,xã,12,1698,10528,139.38,"Trụ sở chính đặt tại xã Tân Pheo, sử dụng trụ sở xã Giáp Đắt","Xã Đồng Chum, Xã Giáp Đắt, Xã Tân Pheo",104.963,20.958
tỉnh Phú Thọ,Tân Sơn,xã,12,1569,18246,118.21,Trụ sở HĐND-UBND huyện Tân Sơn cũ,"Thị trấn Tân Phú, Xã Thu Ngạc, Xã Thạch Kiệt",105.006,21.2493
tỉnh Phú Thọ,Tây Cốc,xã,12,1558,21227,59.07,Trụ sở UBND xã Tây Cốc trước sáp nhập,"Xã Phú Lâm, Xã Ca Đình, Xã Tây Cốc",105.124,21.6342
tỉnh Phú Thọ,Tề Lỗ,xã,12,1646,37232,18.3,Trụ sở xã Đồng Văn cũ,"Xã Đồng Văn, Xã Trung Nguyên, Xã Tề Lỗ",105.55,21.2592
tỉnh Phú Thọ,Thái Hòa,xã,12,1628,23943,29,Trụ sở xã Liễn Sơn cũ,"Xã Bắc Bình, Xã Liễn Sơn, Xã Thái Hòa",105.501,21.4589
tỉnh Phú Thọ,Thanh Ba,xã,12,1564,30014,38.6,Trụ sở UBND huyện Thanh Ba cũ,"Thị trấn Thanh Ba, Xã Đồng Xuân, Xã Hanh Cù, Xã Vân Lĩnh",105.118,21.5195
tỉnh Phú Thọ,Thanh Miếu,phường,12,1599,58548,19.57,"Đường Nguyễn Tất Thành, phường Thanh Miếu, tỉnh Phú Thọ (Trung tâm Thanh thiếu nhi Hùng Vương)","Phường Thọ Sơn, Phường Tiên Cát, Phường Bạch Hạc, Phường Thanh Miếu, Xã Sông Lô",105.431,21.303
tỉnh Phú Thọ,Thanh Sơn,xã,12,1571,38776,84.55,Trụ sở Huyện ủy-HDND-UBND huyện Thanh Sơn cũ,"Thị trấn Thanh Sơn, Xã Sơn Hùng, Xã Giáp Lai, Xã Thạch Khoán, Xã Thục Luyện",105.204,21.1988
tỉnh Phú Thọ,Thanh Thủy,xã,12,1608,27678,31.08,Trụ sở HĐND-UBND huyện Thanh Thủy cũ,"Xã Sơn Thủy (huyện Thanh Thủy), Xã Đoan Hạ, Xã Bảo Yên, Thị trấn Thanh Thủy",105.271,21.1475
tỉnh Phú Thọ,Thịnh Minh,xã,12,1692,19198,89.21,Trụ sở UBND xã Thịnh Minh,"Xã Hợp Thành, Xã Quang Tiến, Xã Thịnh Minh",105.379,20.97
tỉnh Phú Thọ,Thổ Tang,xã,12,1654,43208,21.3,"Phố Lý Quốc Sư, xã Thổ Tang, tỉnh Phú Thọ (Trụ sở thị trấn Thổ Tang cũ)","Thị trấn Thổ Tang, Xã Thượng Trưng, Xã Tuân Chính",105.489,21.2333
tỉnh Phú Thọ,Thọ Văn,xã,12,1596,15281,43.54,Trụ sở xã Thọ Văn,"Xã Dị Nậu, Xã Tề Lễ, Xã Thọ Văn",105.249,21.2428
tỉnh Phú Thọ,Thống Nhất,phường,12,1688,22897,55.21,Trụ sở UBND phường Thống Nhất,"Phường Dân Chủ, Phường Thái Bình, Phường Thống Nhất, Xã Vầy Nưa",105.342,20.776
tỉnh Phú Thọ,Thu Cúc,xã,12,1619,11313,100.51,Trụ sở xã Thu Cúc,Không sáp nhập,104.883,21.3006
tỉnh Phú Thọ,Thung Nai,xã,12,1684,10600,86.34,Trụ sở xã Bắc Phong (tạm thời sử dụng trụ sở xã Nam Phong),"Xã Bắc Phong, Xã Bình Thanh, Xã Thung Nai",105.262,20.7472
tỉnh Phú Thọ,Thượng Cốc,xã,12,1674,18430,58.38,Trụ sở xã Văn Sơn cũ,"Xã Miền Đồi, Xã Văn Sơn, Xã Thượng Cốc",105.391,20.5256
tỉnh Phú Thọ,Thượng Long,xã,12,1577,16108,60.36,Trụ sở xã Phúc Khánh cũ,"Xã Phúc Khánh, Xã Nga Hoàng, Xã Thượng Long",105.01,21.3287
tỉnh Phú Thọ,Tiên Lữ,xã,12,1632,32710,31.8,Trụ sở xã Tiên Lữ,"Xã Xuân Lôi, Xã Văn Quán, Xã Đồng Ích, Xã Tiên Lữ",105.462,21.3731
tỉnh Phú Thọ,Tiên Lương,xã,12,1567,38028,54.55,Trụ sở UBND xã Minh Thắng cũ,"Xã Phượng Vĩ, Xã Minh Thắng, Xã Tiên Lương",105.025,21.4665
tỉnh Phú Thọ,Tiền Phong,xã,12,1677,5246,116.31,"Trụ sở chính đặt tại xã Vầy Nữa, sủ dụng trụ sở xã Tiền Phong","Xã Tiền Phong, Xã Vầy Nưa",105.121,20.7953
tỉnh Phú Thọ,Toàn Thắng,xã,12,1661,15427,71.11,Trụ sở UBND xã Nhân Mỹ cũ,"Xã Gia Mô, Xã Lỗ Sơn, Xã Nhân Mỹ",105.259,20.547
tỉnh Phú Thọ,Trạm Thản,xã,12,1620,16138,32.6,Trụ sở UBND xã Tiên Phú cũ,"Xã Tiên Phú, Xã Trung Giáp, Xã Trạm Thản",105.255,21.4731
tỉnh Phú Thọ,Trung Sơn,xã,12,1618,6028,97.29,Trụ sở xã Trung Sơn,Không sáp nhập,104.944,21.3563
tỉnh Phú Thọ,Tu Vũ,xã,12,1610,41564,49.07,Trụ sở xã Đồng Trung,"Xã Đồng Trung, Xã Hoàng Xá, Xã Tu Vũ",105.289,21.0736
tỉnh Phú Thọ,Vân Bán,xã,12,1587,15904,22.72,đang cập nhật,"Xã Tùng Khê, Xã Tam Sơn, Xã Văn Bán",105.049,21.4227
tỉnh Phú Thọ,Văn Lang,xã,12,1562,17949,54.06,Trụ sở UBND xã Văn Lang trước sáp nhập,"Xã Vô Tranh, Xã Bằng Giã, Xã Minh Côi, Xã Văn Lang",104.99,21.5244
tỉnh Phú Thọ,Văn Miếu,xã,12,1614,18752,89.11,Trụ sở xã Văn Miếu,"Xã Tân Lập, Xã Tân Minh (huyện Thanh Sơn), Xã Văn Miếu",105.167,21.0623
tỉnh Phú Thọ,Vân Phú,phường,12,1570,37450,26.26,"Đường Trường Chinh, khu 3, phường Vân Phú, tỉnh Phú Thọ (trụ sở UBND phường Vân Phú)","Phường Vân Phú, Xã Phượng Lâu, Xã Hùng Lô, Xã Kim Đức",105.366,21.3636
tỉnh Phú Thọ,Vân Sơn,xã,12,1680,9197,120.53,Trụ sở UBND xã Vân Sơn,"Xã Ngổ Luông, Xã Quyết Chiến, Xã Vân Sơn",105.197,20.5458
tỉnh Phú Thọ,Vạn Xuân,xã,12,1612,31353,52.43,Trụ sở xã Vạn Xuân,"Xã Quang Húc, Xã Lam Sơn, Xã Vạn Xuân",105.227,21.3017
tỉnh Phú Thọ,Việt Trì,phường,12,1606,73006,25.83,"1508 đại lộ Hùng Vương, phường Việt Trì, tỉnh Phú Thọ","Phường Tân Dân, Phường Gia Cẩm, Phường Minh Nông, Phường Dữu Lâu, Xã Trưng Vương",105.399,21.3326
tỉnh Phú Thọ,Vĩnh An,xã,12,1651,32883,21.4,Trụ sở xã Kim Xá cũ,"Xã Kim Xá, Xã Yên Bình, Xã Chấn Hưng",105.511,21.3073
tỉnh Phú Thọ,Vĩnh Chân,xã,12,1563,17173,27.12,Trụ sở UBND xã Mai Tùng cũ (tạm thời đặt tại UBND xã Yên Luật do đang sửa chữa),"Xã Lang Sơn, Xã Yên Luật, Xã Vĩnh Chân",105.052,21.522
tỉnh Phú Thọ,Vĩnh Hưng,xã,12,1652,38821,18.7,Trụ sở xã Đại Đồng cũ,"Xã Nghĩa Hưng, Xã Yên Lập, Xã Đại Đồng",105.495,21.2828
tỉnh Phú Thọ,Vĩnh Phú,xã,12,1655,49755,34.6,Trụ sở xã Vĩnh Thịnh cũ,"Xã An Nhân, Xã Vĩnh Thịnh, Xã Ngũ Kiên, Xã Vĩnh Phú",105.502,21.1776
tỉnh Phú Thọ,Vĩnh Phúc,phường,12,1622,78317,25.3,"Đảng ủy-HĐND-UBND: Số 9A, đường Lê Lợi, phường Vĩnh Yên, tỉnh Phú Thọ (Trụ sở Thành ủy Vĩnh Yên cũ)
Trung tâm hành chính công: 159 đường Trần Phú (trụ sở phường Liên Bảo cũ)","Phường Định Trung, Phường Liên Bảo, Phường Khai Quang, Phường Ngô Quyền, Phường Đống Đa",105.608,21.3178
tỉnh Phú Thọ,Vĩnh Thành,xã,12,1653,35020,22,Trụ sở xã Lũng Hòa cũ,"Xã Sao Đại Việt, Xã Lũng Hòa, Xã Tân Phú",105.463,21.2634
tỉnh Phú Thọ,Vĩnh Tường,xã,12,1650,47315,26.2,"Đường Lê Xoay, xã Vĩnh Tường, tỉnh Phú Thọ (Trụ sở UBND huyện Vĩnh Tường cũ)","Thị trấn Vĩnh Tường, Thị trấn Tứ Trưng, Xã Lương Điền, Xã Vũ Di",105.52,21.2269
tỉnh Phú Thọ,Vĩnh Yên,phường,12,1621,56428,25,"Đảng ủy-HĐND-UBND: Số 9A, đường Lê Lợi, phường Vĩnh Yên, tỉnh Phú Thọ (Trụ sở UBND TP Vĩnh Yên cũ)
Trung tâm Hành chính công: Số 5 đường Lê Lợi, phường Vĩnh Yên, tỉnh Phú Thọ","Phường Tích Sơn, Phường Hội Hợp, Phường Đồng Tâm, Xã Thanh Trù",105.584,21.2937
tỉnh Phú Thọ,Võ Miếu,xã,12,1595,28853,96.36,Trụ sở xã Võ Miếu,"Xã Địch Quả, Xã Cự Thắng, Xã Võ Miếu",105.159,21.1341
tỉnh Phú Thọ,Xuân Đài,xã,12,1598,15073,209.6,Trụ sở xã Kim Thượng cũ,"Xã Kim Thượng, Xã Xuân Sơn, Xã Xuân Đài",104.97,21.1149
tỉnh Phú Thọ,Xuân Hòa,phường,12,1624,55237,96,"Đường Lê Duẩn, khu Đồng Đầm, phường Xuân Hòa, tỉnh Phú Thọ (Trụ sở xã Ngọc Thanh cũ)","Phường Đồng Xuân, Phường Xuân Hòa, Xã Cao Minh, Xã Ngọc Thanh",105.735,21.3408
tỉnh Phú Thọ,Xuân Lãng,xã,12,1644,48186,29.9,Trụ sở thị trấn Đạo Đức cũ,"Thị trấn Thanh Lãng, Thị trấn Đạo Đức, Xã Tân Phong, Xã Phú Xuân",105.624,21.254
tỉnh Phú Thọ,Xuân Lũng,xã,12,1585,20604,24.03,Trụ sở xã Xuân Lũng,"Xã Tiên Kiên, Xã Xuân Huy, Xã Xuân Lũng",105.282,21.379
tỉnh Phú Thọ,Xuân Viên,xã,12,1572,14428,46.19,Trụ sở xã Xuân Viên,"Xã Xuân Thủy (huyện Yên Lập), Xã Xuân An, Xã Xuân Viên",104.993,21.4047
tỉnh Phú Thọ,Yên Kỳ,xã,12,1561,20973,53.58,Trụ sở UBND xã Yên Kỳ trước sáp nhập,"Xã Hương Xạ, Xã Phương Viên, Xã Yên Kỳ",105.087,21.5613
tỉnh Phú Thọ,Yên Lạc,xã,12,1645,39730,21.7,"154 DT305, xã Yên Lạc, tỉnh Phú Thọ (Trụ sở UBND huyện Yên Lạc cũ)","Thị trấn Yên Lạc, Xã Bình Định, Xã Đồng Cương",105.588,21.2559
tỉnh Phú Thọ,Yên Lãng,xã,12,1626,18459,38.2,Trụ sở xã Lãng Công cũ,"Xã Quang Yên, Xã Lãng Công",105.384,21.495
tỉnh Phú Thọ,Yên Lập,xã,12,1602,29678,69.05,Trụ sở HĐND - UBND huyện Yên Lập cũ,"Thị trấn Yên Lập, Xã Đồng Thịnh (huyện Yên Lập), Xã Hưng Long, Xã Đồng Lạc",105.072,21.3378
tỉnh Phú Thọ,Yên Phú,xã,12,1682,19850,63.7,Trụ sở xã Yên Phú,"Xã Bình Hẻm, Xã Xuất Hóa, Xã Yên Phú",105.487,20.4929
tỉnh Phú Thọ,Yên Sơn,xã,12,1576,16064,75.52,Trụ sở xã Tinh Nhuệ cũ,"Xã Tinh Nhuệ, Xã Lương Nha, Xã Yên Sơn",105.285,20.9602
tỉnh Phú Thọ,Yên Thủy,xã,12,1685,24012,76.19,"Khu phố Tân Bình, số 26 đường Hùng Vương, xã Yên Thủy, tỉnh Phú Thọ (Trụ sở UBND huyện Yên Thủy cũ)","Thị trấn Hàng Trạm, Xã Lạc Thịnh, Xã Phú Lai",105.602,20.3865
tỉnh Phú Thọ,Yên Trị,xã,12,1681,19198,89.21,Trụ sở UBND xã Yên Trị,"Xã Đoàn Kết (huyện Yên Thủy), Xã Hữu Lợi, Xã Ngọc Lương, Xã Yên Trị",105.678,20.3708
