tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Khánh Hòa,Suối Dầu,xã,23,1262,24185,160.1,UBND xã Cam Tân,"Xã Suối Cát, Xã Cam Hòa, Xã Cam Tân, Xã Suối Tân",109.043,12.1456
tỉnh Khánh Hòa,Suối Hiệp,xã,23,1074,24159,55.3,UBND xã Suối Hiệp,"Xã Suối Tiên, Xã Bình Lộc, Xã Suối Hiệp",109.048,12.2119
tỉnh Khánh Hòa,Tân Định,xã,23,1038,40481,92.4,UBND xã Ninh Bình,"Xã Ninh Xuân, Xã Ninh Quang, Xã Ninh Bình",109.052,12.4978
tỉnh Khánh Hòa,Tây Khánh Sơn,xã,23,1076,7847,125.6,UBND xã Sơn Lâm,"Xã Sơn Lâm, Xã Thành Sơn",108.842,12.074
tỉnh Khánh Hòa,Tây Khánh Vĩnh,xã,23,1041,7357,294.3,UBND xã Khánh Thượng,"Xã Giang Ly, Xã Khánh Thượng, Xã Khánh Nam",108.778,12.3107
tỉnh Khánh Hòa,Tây Nha Trang,phường,23,1043,108065,27.9,UBND xã Vĩnh Ngọc - số 480 Lương Định Của,"Phường Ngọc Hiệp, Phường Phương Sài, Xã Vĩnh Ngọc, Xã Vĩnh Thạnh, Xã Vĩnh Hiệp, Xã Vĩnh Trung",109.157,12.2611
tỉnh Khánh Hòa,Tây Ninh Hòa,xã,23,1035,1754,275.9,UBND xã Ninh Sim,"Xã Ninh Tây, Xã Ninh Sim",108.958,12.5649
tỉnh Khánh Hòa,Thuận Bắc,xã,23,1279,25744,137.2,UBND huyện Thuận Bắc ,"Xã Bắc Phong, Xã Phước Kháng, Xã Lợi Hải",109.039,11.7315
tỉnh Khánh Hòa,Thuận Nam,xã,23,1096,27262,140.8,UBND huyện Thuận Nam,"Xã Phước Nam, Xã Phước Ninh, Xã Phước Minh",108.885,11.4371
tỉnh Khánh Hòa,Trung Khánh Vĩnh,xã,23,1039,7772,338.5,UBND xã Khánh Hiệp,"Xã Khánh Trung, Xã Khánh Hiệp",108.807,12.4266
tỉnh Khánh Hòa,Trường Sa,đặc khu,23,3321,93,7.7,HĐND và UBND huyện Trường Sa ,"Thị trấn Trường Sa, Xã Song Tử Tây, Xã Sinh Tồn",113.656,9.22148
tỉnh Khánh Hòa,Tu Bông,xã,23,1014,29751,99.6,UBND xã Vạn Long,"Xã Vạn Khánh, Xã Vạn Long, Xã Vạn Phước",109.275,12.7921
tỉnh Khánh Hòa,Vạn Hưng,xã,23,1018,18883,86.1,UBND xã Vạn Hưng,"Xã Xuân Sơn, Xã Vạn Hưng",109.159,12.6521
tỉnh Khánh Hòa,Vạn Ninh,xã,23,1015,54202,130.5,Trung tâm hành chính Vạn Ninh,"Thị trấn Vạn Giã, Xã Vạn Phú, Xã Vạn Lương",109.162,12.7344
tỉnh Khánh Hòa,Vạn Thắng,xã,23,1017,31625,74.8,UBND xã Vạn Thắng,"Xã Vạn Bình, Xã Vạn Thắng",109.216,12.7666
tỉnh Khánh Hòa,Vĩnh Hải,xã,23,1087,2782,83.75,UBND xã Vĩnh Hải ,"Xã Nhơn Hải, Xã Thanh Hải, Xã Vĩnh Hải",109.154,11.6832
tỉnh Khánh Hòa,Xuân Hải,xã,23,1089,45104,43.4,UBND xã Hộ Hải,"Xã Hộ Hải, Xã Tân Hải, Xã Xuân Hải",108.997,11.6462
