tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Bắc Ninh,Thuận Thành,phường,2,2207,52318,26.58,Trụ sở Thị ủy và UBND thị xã Thuận Thành (cũ),"Phường Hồ, Phường Song Hồ, Phường Gia Đông, Xã Đại Đồng Thành",106.087,21.045
tỉnh Bắc Ninh,Tiên Du,xã,2,2144,44812,20.97,Trụ sở Huyện ủy và UBND huyện Tiên Du  (cũ),"Thị trấn Lim, Xã Nội Duệ, Xã Phú Lâm",106.022,21.1529
tỉnh Bắc Ninh,Tiên Lục,xã,2,2184,59220,51.49,"Trụ sở Đảng ủy, HĐND, UBND xã Nghĩa Hưng (cũ)","Xã Đào Mỹ, Xã Nghĩa Hòa, Xã An Hà, Xã Nghĩa Hưng, Xã Tiên Lục",106.216,21.4174
tỉnh Bắc Ninh,Tiền Phong,phường,2,2162,36335,30.7,"Trụ sở Đảng ủy, HĐND, UBND phường Đồng Sơn (cũ)","Phường Nội Hoàng, Phường Song Khê, Phường Đồng Sơn, Phường Tiền Phong",106.183,21.2374
tỉnh Bắc Ninh,Trạm Lộ,phường,2,2210,21132,18.24,"Trụ sở Đảng ủy, HĐND, UBND phường Trạm (cũ)","Phường Trạm Lộ, Xã Nghĩa Đạo",106.119,21.0019
tỉnh Bắc Ninh,Trí Quả,phường,2,2209,34574,19.95,"Trụ sở Đảng ủy, HĐND, UBND phường Thanh Khương (cũ)","Phường Thanh Khương, Phường Trí Quả, Xã Đình Tổ",106.037,21.0514
tỉnh Bắc Ninh,Trung Chính,xã,2,2155,26960,27.64,"Trụ sở Đảng ủy, HĐND, UBND xã Trung Chính (cũ)","Xã Phú Lương, Xã Quang Minh, Xã Trung Chính",106.236,21.0073
tỉnh Bắc Ninh,Trung Kênh,xã,2,2154,38606,27.32,"Trụ sở Đảng ủy, HĐND, UBND xã An Thịnh (cũ)","Xã An Thịnh, Xã An Tập, Xã Trung Kênh",106.278,21.0439
tỉnh Bắc Ninh,Trường Sơn,xã,2,2118,18634,72.55,"Trụ sở Đảng ủy, HĐND, UBND xã Vô Tranh (cũ)","Xã Vô Tranh, Xã Trường Sơn",106.542,21.2532
tỉnh Bắc Ninh,Tự Lạn,phường,2,2202,45470,39.89,"Trụ sở Đảng ủy, HĐND, UBND phường Tự Lạn (cũ)","Phường Tự Lạn, Xã Việt Tiến, Xã Thượng Lan, Xã Hương Mai",106.059,21.3075
tỉnh Bắc Ninh,Từ Sơn,phường,2,2206,65697,20.31,Trụ sở Thành ủy và UBND TP Từ Sơn (cũ),"Phường Đông Ngàn, Phường Tân Hồng, Phường Phù Chẩn, Phường Đình Bảng",105.963,21.0994
tỉnh Bắc Ninh,Tuấn Đạo,xã,2,2137,6407,97.87,"Trụ sở Đảng ủy, HĐND, UBND xã Tuấn Đạo (cũ)",Không sáp nhập,106.769,21.2754
tỉnh Bắc Ninh,Vân Hà,phường,2,2168,58177,43.17,"Trụ sở Đảng ủy, HĐND, UBND phường Ninh Sơn (cũ)","Phường Ninh Sơn, Phường Quảng Minh, Xã Tiên Sơn, Xã Trung Sơn, Xã Vân Hà",106.059,21.2483
tỉnh Bắc Ninh,Văn Môn,xã,2,2143,37449,15.26,"Trụ sở Đảng ủy, HĐND, UBND xã Văn Môn (cũ)","Xã Yên Phụ, Xã Đông Thọ, Xã Văn Môn",105.938,21.1762
tỉnh Bắc Ninh,Vân Sơn,xã,2,2134,6049,73.99,"Trụ sở Đảng ủy, HĐND, UBND xã Vân Sơn (cũ)","Xã Hữu Sản, Xã Vân Sơn",106.94,21.4007
tỉnh Bắc Ninh,Việt Yên,phường,2,2203,59470,51.97,"Trụ sở Đảng ủy, HĐND, UBND phường Bích Động (cũ)","Phường Bích Động, Phường Hồng Thái, Xã Minh Đức, Xã Nghĩa Trung",106.119,21.2955
tỉnh Bắc Ninh,Võ Cường,phường,2,2159,67255,18.08,"Trụ sở Đảng ủy, HĐND, UBND phường Võ Cường (cũ)","Phường Đại Phúc, Phường Phong Khê, Phường Võ Cường",106.039,21.1647
tỉnh Bắc Ninh,Vũ Ninh,phường,2,2157,45480,13.43,"Trụ sở Đảng ủy, HĐND, UBND phường Thị Cầu (cũ)","Phường Kim Chân, Phường Đáp Cầu, Phường Thị Cầu, Phường Vũ Ninh",106.093,21.1931
tỉnh Bắc Ninh,Xuân Cẩm,xã,2,2173,73763,54.32,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Bắc Lý (cũ)","Thị trấn Bắc Lý, Xã Hương Lâm, Xã Mai Đình, Xã Châu Minh, Xã Xuân Cẩm",105.958,21.2718
tỉnh Bắc Ninh,Xuân Lương,xã,2,2174,19226,99.67,"Trụ sở Đảng ủy, HĐND, UBND xã Canh Nậu (cũ)","Xã Đồng Tiến (huyện Yên Thế), Xã Canh Nậu, Xã Xuân Lương",106.11,21.5825
tỉnh Bắc Ninh,Yên Định,xã,2,2136,9342,48.17,"Trụ sở Đảng ủy, HĐND, UBND xã Cẩm Đàn (cũ)","Xã Cẩm Đàn, Xã Yên Định",106.792,21.3464
tỉnh Bắc Ninh,Yên Dũng,phường,2,2164,44149,52.42,"Trụ sở Đảng ủy, HĐND, UBND phường Nham Biền (cũ)","Phường Tân Liễu, Phường Nham Biền, Xã Yên Lư",106.21,21.2011
tỉnh Bắc Ninh,Yên Phong,xã,2,2196,63489,27.89,Trụ sở Huyện ủy và UBND huyện Yên Phong  (cũ),"Thị trấn Chờ, Xã Trung Nghĩa, Xã Long Châu, Xã Đông Tiến",105.968,21.1959
tỉnh Bắc Ninh,Yên Thế,xã,2,2176,30651,43.67,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Phồn Xương (cũ)","Thị trấn Phồn Xương, Xã Đồng Lạc, Xã Đồng Tâm, Xã Tân Hiệp, Xã Tân Sỏi",106.132,21.471
tỉnh Bắc Ninh,Yên Trung,xã,2,2142,36329,18.34,"Trụ sở Đảng ủy, HĐND, UBND xã Yên Trung (cũ)","Xã Dũng Liệt, Xã Yên Trung",105.998,21.231
