tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Thái Nguyên,Phúc Thuận,phường,10,1176,29051,74.16,"Trụ sở Đảng ủy, HĐND, UBND phường Bắc Sơn","Phường Bắc Sơn, Xã Minh Đức, Xã Phúc Thuận",105.765,21.4521
tỉnh Thái Nguyên,Phượng Tiến,xã,10,1148,13312,102.7,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Dương","Xã Tân Dương, Xã Tân Thịnh, Xã Phượng Tiến",105.709,21.9244
tỉnh Thái Nguyên,Quân Chu,xã,10,1134,13096,79.38,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Quân Chu","Thị trấn Quân Chu, Xã Cát Nê",105.681,21.4922
tỉnh Thái Nguyên,Quan Triều,phường,10,1125,42292,24.72,"Trụ sở Đảng ủy, HĐND, UBND phường Tân Long","Phường Tân Long, Phường Quang Vinh, Phường Quan Triều, Xã Sơn Cẩm",105.795,21.6301
tỉnh Thái Nguyên,Quảng Bạch,xã,10,1120,3815,75.22,"Trụ sở Đảng ủy, HĐND, UBND xã Quảng Bạch","Xã Tân Lập, Xã Quảng Bạch",105.604,22.2692
tỉnh Thái Nguyên,Quang Sơn,xã,10,1172,10837,58.63,"Trụ sở Đảng ủy, HĐND, UBND xã Quang Sơn","Xã Tân Long, Xã Quang Sơn",105.877,21.7356
tỉnh Thái Nguyên,Quyết Thắng,phường,10,1129,29933,24.43,"Trụ sở Đảng ủy, HĐND, UBND phường Thịnh Đán","Phường Thịnh Đán, Xã Phúc Hà, Xã Quyết Thắng",105.794,21.5819
tỉnh Thái Nguyên,Sảng Mộc,xã,10,1169,3286,96.79,"Trụ sở Đảng ủy, HĐND, UBND xã Sảng Mộc",Không sáp nhập,106.004,21.9018
tỉnh Thái Nguyên,Sông Công,phường,10,1143,21039,13.98,"Trụ sở Đảng ủy, HĐND, UBND Thành ủy Sông Công hiện nay","Phường Thắng Lợi, Phường Phố Cò, Phường Cải Đan",105.849,21.4579
tỉnh Thái Nguyên,Tân Cương,xã,10,1131,25525,57.92,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Cương","Xã Thịnh Đức, Xã Bình Sơn, Xã Tân Cương",105.787,21.5194
tỉnh Thái Nguyên,Tân Khánh,xã,10,1190,23724,48.31,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Khánh","Xã Bàn Đạt, Xã Đào Xá, Xã Tân Khánh",105.941,21.5446
tỉnh Thái Nguyên,Tân Kỳ,xã,10,1197,32974,116.5,"Trụ sở Đảng ủy, HĐND, UBND xã Cao Kỳ","Xã Tân Sơn, Xã Cao Kỳ, Xã Hòa Mục",105.903,22.0343
tỉnh Thái Nguyên,Tân Thành,xã,10,1191,30611,64.8,"Trụ sở Đảng ủy, HĐND, UBND xã Tân Thành","Xã Tân Hòa, Xã Tân Kim, Xã Tân Thành",106.006,21.5058
tỉnh Thái Nguyên,Thần Sa,xã,10,1165,601,146.08,"Trụ sở Đảng ủy, HĐND, UBND xã Thần Sa","Xã Thượng Nung, Xã Thần Xa",105.924,21.8287
tỉnh Thái Nguyên,Thành Công,xã,10,1186,28281,43.45,"Trụ sở Đảng ủy, HĐND, UBND xã Thành Công","Xã Vạn Phái, Xã Thành Công",105.787,21.3981
tỉnh Thái Nguyên,Thanh Mai,xã,10,1198,7406,111.08,"Trụ sở Đảng ủy, HĐND, UBND xã Thanh Mai","Xã Thanh Vận, Xã Mai Lạp, Xã Thanh Mai",105.759,22.0561
tỉnh Thái Nguyên,Thanh Thịnh,xã,10,1199,8802,112.31,"Trụ sở Đảng ủy, HĐND, UBND xã Nông Hạ","Xã Nông Hạ, Xã Thanh Thịnh",105.821,21.9635
tỉnh Thái Nguyên,Thượng Minh,xã,10,1105,1103,131.64,"Trụ sở Đảng ủy, HĐND, UBND xã Chu Hương","Xã Yến Dương, Xã Chu Hương, Xã Mỹ Phương",105.812,22.3536
tỉnh Thái Nguyên,Thượng Quan,xã,10,1276,3753,154.86,"Trụ sở Đảng ủy, HĐND, UBND xã Thượng Quan",Không sáp nhập,106.059,22.3779
tỉnh Thái Nguyên,Tích Lương,phường,10,1130,55278,23.56,"Trụ sở Đảng ủy, HĐND, UBND phường Tích Lương","Phường Trung Thành (thành phố Thái Nguyên), Phường Phú Xá, Phường Tân Thành, Phường Tân Lập, Phường Tích Lương, Phường Cam Giá",105.851,21.5432
tỉnh Thái Nguyên,Trại Cau,xã,10,1171,17327,82.85,"Trụ sở Đảng ủy, HĐND, UBND thị trấn Trại Cau","Thị trấn Trại Cau, Xã Hợp Tiến",106.011,21.5889
tỉnh Thái Nguyên,Trần Phú,xã,10,1206,7049,145.29,"Trụ sở Đảng ủy, HĐND, UBND xã Cư Lễ","Xã Văn Minh, Xã Cư Lễ, Xã Trần Phú",106.119,22.14
tỉnh Thái Nguyên,Tràng Xá,xã,10,1167,14609,119.18,"Trụ sở Đảng ủy, HĐND, UBND xã Tràng Xá","Xã Liên Minh, Xã Tràng Xá",106.063,21.6888
tỉnh Thái Nguyên,Trung Hội,xã,10,1149,13863,54.21,"Trụ sở Đảng ủy, HĐND, UBND xã Trung Hội","Xã Phú Tiến, Xã Bộc Nhiêu, Xã Trung Hội",105.634,21.8221
