tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Lâm Đồng,Nghị Đức,xã,26,3107,20737,114.97,Xã Nghị Đức,"Xã Đức Phú, Xã Nghị Đức",107.682,11.2726
tỉnh Lâm Đồng,Nhân Cơ,xã,26,2829,27898,158.05,Xã Nhân Cơ,"Xã Nhân Đạo, Xã Đắk Wer, Xã Nhân Cơ",107.597,11.954
tỉnh Lâm Đồng,Ninh Gia,xã,26,347,16311,143.83,UBND xã Ninh Gia,Không sáp nhập,108.27,11.6107
tỉnh Lâm Đồng,Phan Rí Cửa,xã,26,3088,86813,67.67,Thị trấn Phan Ría Cửa,"Thị trấn Phan Rí Cửa, Xã Chí Công, Xã Hòa Minh, Xã Phong Phú",108.592,11.2002
tỉnh Lâm Đồng,Phan Sơn,xã,26,3092,7428,584.52,Xã Phan Sơn,"Xã Phan Lâm, Xã Phan Sơn",108.397,11.4297
tỉnh Lâm Đồng,Phan Thiết,phường,26,3084,85493,4.46,Phường Lạc Đạo,"Phường Phú Trinh, Phường Lạc Đạo, Phường Bình Hưng",108.097,10.9279
tỉnh Lâm Đồng,Phú Quý,đặc khu,26,3311,đang cập nhật,17.4,Xã Ngũ Phụng,"Xã Long Hải, Xã Ngũ Phụng, Xã Tam Thanh",108.944,10.5289
tỉnh Lâm Đồng,Phú Sơn Lâm Hà,xã,26,275,đang cập nhật,240.61,UBND xã Đạ Đờn,"Xã Phú Sơn, Xã Đạ Đờn",108.194,11.8906
tỉnh Lâm Đồng,Phú Thủy,phường,26,3082,đang cập nhật,17.3435,Phường Phú Thủy,"Phường Thanh Hải, Phường Phú Hài, Phường Phú Thủy",108.168,10.9422
tỉnh Lâm Đồng,Phúc Thọ Lâm Hà,xã,26,143,đang cập nhật,231.137,UBND xã Tân Thanh,"Xã Phúc Thọ, Xã Tân Thanh",108.082,11.7837
tỉnh Lâm Đồng,Phước Hội,phường,26,3115,4948,38.09,Phường Phước Hội,"Phường Phước Lộc, Phường Phước Hội, Xã Tân Phước",107.731,10.6677
tỉnh Lâm Đồng,Quảng Hòa,xã,26,2785,8594,85.44,Xã Quảng Hòa,Không sáp nhập,108.053,12.1654
tỉnh Lâm Đồng,Quảng Khê,xã,26,2831,17825,224.29,Xã Quảng Khê,"Xã Đắk Plao, Xã Quảng Khê",107.828,11.9239
