tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Tuyên Quang,Minh Tân,xã,8,2408,7485,105.7,đang cập nhật,Không sáp nhập,104.919,22.9612
tỉnh Tuyên Quang,Minh Thanh,xã,8,2373,13453,78.57,đang cập nhật,"Xã Bình Yên, Xã Lương Thiện, Xã Minh Thanh",105.444,21.7343
tỉnh Tuyên Quang,Minh Xuân,phường,8,2331,72,34.9,đang cập nhật,"Phường Ỷ La, Phường Tân Hà, Phường Phan Thiết, Phường Minh Xuân, Phường Tân Quang, Xã Kim Phú",105.179,21.8095
tỉnh Tuyên Quang,Mỹ Lâm,phường,8,2368,31446,80.2,đang cập nhật,"Phường Mỹ Lâm, Xã Mỹ Bằng, Xã Kim Phú",105.115,21.7677
tỉnh Tuyên Quang,Nà Hang,xã,8,2333,17364,256.53,đang cập nhật,"Thị trấn Na Hang, Xã Năng Khả, Xã Thanh Tương",105.354,22.3334
tỉnh Tuyên Quang,Nấm Dẩn,xã,8,2450,11929,86.11,đang cập nhật,"Xã Chế Là, Xã Tả Nhìu, Xã Nấm Dẩn",104.509,22.6199
tỉnh Tuyên Quang,Nậm Dịch,xã,8,2426,854,97.78,đang cập nhật,"Xã Nậm Ty, Xã Tả Sử Choóng, Xã Nậm Dịch",104.751,22.641
tỉnh Tuyên Quang,Nghĩa Thuận,xã,8,2382,99,80.12,đang cập nhật,"Xã Thanh Vân, Xã Nghĩa Thuận",104.938,23.1222
tỉnh Tuyên Quang,Ngọc Đường,xã,8,2385,7858,98.07,đang cập nhật,"Xã Ngọc Đường, Xã Yên Định",105.094,22.8101
tỉnh Tuyên Quang,Ngọc Long,xã,8,2400,9989,84.26,đang cập nhật,Không sáp nhập,105.332,22.99
tỉnh Tuyên Quang,Nhữ Khê,xã,8,2371,21799,59.04,đang cập nhật,"Xã Nhữ Hán, Xã Đội Bình, Xã Nhữ Khê",105.177,21.7012
tỉnh Tuyên Quang,Niêm Sơn,xã,8,2396,12255,81.73,đang cập nhật,"Xã Niêm Tòng, Xã Niêm Sơn",105.431,23.0308
tỉnh Tuyên Quang,Nông Tiến,phường,8,2332,15393,26.99,đang cập nhật,"Phường Nông Tiến, Xã Tràng Đà, Xã Thái Bình",105.229,21.8384
tỉnh Tuyên Quang,Pà Vầy Sủ,xã,8,2449,15806,83.3,đang cập nhật,"Thị trấn Cốc Pài, Xã Nàn Ma, Xã Bản Ngò, Xã Pà Vầy Sủ",104.426,22.6704
tỉnh Tuyên Quang,Phố Bảng,xã,8,2454,15593,77.71,đang cập nhật,"Thị trấn Phố Bảng, Xã Phố Là, Xã Phố Cáo, Xã Lũng Thầu",105.174,23.2231
tỉnh Tuyên Quang,Phú Linh,xã,8,2386,1227,112.37,đang cập nhật,"Xã Kim Thạch, Xã Kim Linh, Xã Phú Linh",105.047,22.756
tỉnh Tuyên Quang,Phú Lương,xã,8,2380,43914,112.39,đang cập nhật,"Xã Đại Phú, Xã Tam Đa, Xã Phú Lương",105.393,21.5456
tỉnh Tuyên Quang,Phù Lưu,xã,8,2354,16154,120.45,đang cập nhật,"Xã Minh Dân, Xã Phù Lưu",105.032,22.1844
tỉnh Tuyên Quang,Pờ Ly Ngài,xã,8,2425,6239,49.34,đang cập nhật,"Xã Sán Sả Hồ, Xã Nàng Đôn, Xã Pờ Ly Ngài",104.62,22.7068
tỉnh Tuyên Quang,Quản Bạ,xã,8,2405,18436,102.87,đang cập nhật,"Thị trấn Tam Sơn, Xã Quyết Tiến, Xã Quản Bạ",104.979,23.0357
tỉnh Tuyên Quang,Quang Bình,xã,8,2452,10635,130.14,đang cập nhật,"Thị trấn Yên Bình, Xã Tân Nam",104.593,22.458
tỉnh Tuyên Quang,Quảng Nguyên,xã,8,2431,5949,99.48,đang cập nhật,Không sáp nhập,104.57,22.5802
tỉnh Tuyên Quang,Sà Phìn,xã,8,2389,16816,83.5,đang cập nhật,"Xã Sủng Là, Xã Sính Lủng, Xã Sảng Tủng, Xã Sà Phìn",105.245,23.225
tỉnh Tuyên Quang,Sơn Dương,xã,8,2372,41954,123.17,đang cập nhật,"Thị trấn Sơn Dương, Xã Hợp Thành, Xã Phúc Ứng, Xã Tú Thịnh",105.366,21.6824
tỉnh Tuyên Quang,Sơn Thủy,xã,8,2379,12658,95.77,đang cập nhật,"Xã Ninh Lai, Xã Thiện Kế, Xã Sơn Nam",105.488,21.5665
tỉnh Tuyên Quang,Sơn Vĩ,xã,8,2393,19975,110.62,đang cập nhật,"Xã Thượng Phùng, Xã Xín Cái, Xã Sơn Vĩ",105.479,23.214
tỉnh Tuyên Quang,Sủng Máng,xã,8,2392,12568,76.15,đang cập nhật,"Xã Lũng Chinh, Xã Sủng Trà, Xã Sủng Máng",105.328,23.1606
tỉnh Tuyên Quang,Tân An,xã,8,2346,41922,40.61,đang cập nhật,"Xã Hà Lang, Xã Tân An",105.152,22.2197
tỉnh Tuyên Quang,Tân Long,xã,8,2366,35492,102.12,đang cập nhật,"Xã Tân Tiến (huyện Yên Sơn), Xã Tân Long",105.266,21.8913
tỉnh Tuyên Quang,Tân Mỹ,xã,8,2344,24644,102.57,đang cập nhật,"Xã Hùng Mỹ, Xã Tân Mỹ",105.294,22.2396
tỉnh Tuyên Quang,Tân Quang,xã,8,2435,12425,174.14,đang cập nhật,"Xã Tân Thành (huyện Bắc Quang), Xã Tân Lập, Xã Tân Quang",104.85,22.5408
tỉnh Tuyên Quang,Tân Thanh,xã,8,2377,18116,114.5,đang cập nhật,"Xã Kháng Nhật, Xã Hợp Hòa, Xã Tân Thanh",105.41,21.6081
tỉnh Tuyên Quang,Tân Tiến,xã,8,2424,33994,207.2,đang cập nhật,"Xã Tân Tiến (huyện Hoàng Su Phì), Xã Bản Nhùng, Xã Túng Sán",104.762,22.7479
tỉnh Tuyên Quang,Tân Trào,xã,8,2374,14911,98.57,đang cập nhật,"Xã Kim Quan, Xã Trung Yên, Xã Tân Trào",105.458,21.8125
tỉnh Tuyên Quang,Tân Trịnh,xã,8,2439,1078,114.75,đang cập nhật,"Xã Tân Bắc, Xã Tân Trịnh",104.712,22.4212
tỉnh Tuyên Quang,Tát Ngà,xã,8,2394,7765,90.6,đang cập nhật,"Xã Nậm Ban, Xã Tát Ngà",105.384,23.09
tỉnh Tuyên Quang,Thái Bình,xã,8,2367,8346,305.25,đang cập nhật,"Xã Phú Thịnh, Xã Tiến Bộ, Xã Thái Bình",105.312,21.8014
tỉnh Tuyên Quang,Thái Hòa,xã,8,2358,23943,29,đang cập nhật,"Xã Đức Ninh, Xã Thái Hòa",105.119,21.9617
tỉnh Tuyên Quang,Thái Sơn,xã,8,2357,16385,93.54,đang cập nhật,"Xã Thành Long, Xã Thái Sơn",105.081,22.0209
tỉnh Tuyên Quang,Thắng Mố,xã,8,2453,đang cập nhật,67.68,đang cập nhật,"Xã Sủng Cháng, Xã Sủng Thài, Xã Thắng Mố",105.116,23.1948
tỉnh Tuyên Quang,Thàng Tín,xã,8,2423,7638,70.78,đang cập nhật,"Xã Pố Lồ, Xã Thèn Chu Phìn, Xã Thàng Tín",104.677,22.7985
tỉnh Tuyên Quang,Thanh Thủy,xã,8,2411,đang cập nhật,101.705,đang cập nhật,"Xã Phương Tiến, Xã Thanh Thủy",104.864,22.8672
tỉnh Tuyên Quang,Thông Nguyên,xã,8,2428,6255,108.7,đang cập nhật,"Xã Xuân Minh, Xã Thông Nguyên",104.748,22.5307
tỉnh Tuyên Quang,Thuận Hòa,xã,8,2409,29846,45.86,đang cập nhật,Không sáp nhập,105.005,22.9289
tỉnh Tuyên Quang,Thượng Lâm,xã,8,2339,9886,277.16,đang cập nhật,"Xã Khuôn Hà, Xã Thượng Lâm",105.31,22.5176
