tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Nghệ An,Chiêu Lưu,xã,17,1522,9797,196.93,UBND xã Chiêu Lưu,"Xã Bảo Thắng, Xã Chiêu Lưu",104.294,19.3462
tỉnh Nghệ An,Con Cuông,xã,17,1456,26043,155.45,UBND huyện Con Cuông,"Thị trấn Trà Lân, Xã Chi Khê, Xã Yên Khê",104.849,19.0406
tỉnh Nghệ An,Cửa Lò,phường,17,1535,64760,29.09,UBND thị xã Cửa Lò,"Phường Nghi Hải, Phường Nghi Hòa, Phường Nghi Hương, Phường Nghi Tân, Phường Nghi Thu, Phường Nghi Thủy, Xã Thu Thủy",105.726,18.788
tỉnh Nghệ An,Đại Đồng,xã,17,1431,63131,77.87,UBND huyện Thanh Chương,"Thị trấn Dùng, Xã Đồng Văn (huyện Thanh Chương), Xã Thanh Ngọc, Xã Thanh Phong, Xã Đại Đồng",105.34,18.7969
tỉnh Nghệ An,Đại Huệ,xã,17,1546,24441,36.11,UBND xã Nam Xuân,"Xã Nam Anh, Xã Nam Lĩnh, Xã Nam Xuân",105.546,18.7249
tỉnh Nghệ An,Diễn Châu,xã,17,1447,63294,22.21,UBND huyện Diễn Châu,"Thị trấn Diễn Thành, Xã Diễn Hoa, Xã Diễn Phúc, Xã Ngọc Bích",105.596,18.9848
tỉnh Nghệ An,Đô Lương,xã,17,1474,61960,50.06,UBND huyện Đô Lương,"Xã Bắc Sơn, Xã Nam Sơn (huyện Đô Lương), Xã Đà Sơn, Xã Đặng Sơn, Xã Lưu Sơn, Xã Thịnh Sơn, Xã Văn Sơn, Xã Yên Sơn, Thị trấn Đô Lương",105.289,18.9029
tỉnh Nghệ An,Đông Hiếu,xã,17,1487,28634,63.87,UBND xã Đông Hiếu,"Xã Nghĩa Mỹ, Xã Nghĩa Thuận, Xã Đông Hiếu",105.488,19.2782
tỉnh Nghệ An,Đông Lộc,xã,17,1542,31219,29.32,UBND xã Khánh Hợp và Nghi Thạch,"Xã Khánh Hợp, Xã Nghi Thạch, Xã Thịnh Trường",105.69,18.7856
tỉnh Nghệ An,Đông Thành,xã,17,1469,46116,30.2,UBND xã Thọ Thành,"Xã Đô Thành, Xã Phú Thành, Xã Thọ Thành",105.558,19.0674
tỉnh Nghệ An,Đức Châu,xã,17,1450,40899,20.97,UBND xã Diễn Hồng và Diễn Kỷ,"Xã Diễn Hồng, Xã Diễn Kỷ, Xã Diễn Phong, Xã Diễn Vạn",105.59,19.0367
tỉnh Nghệ An,Giai Lạc,xã,17,1467,35783,88.58,UBND xã Hậu Thành,"Xã Hậu Thành, Xã Lăng Thành, Xã Phúc Thành",105.445,19.0799
tỉnh Nghệ An,Giai Xuân,xã,17,1441,14160,121.55,UBND xã Giai Xuân,"Xã Tân Hợp, Xã Giai Xuân",105.197,19.1769
tỉnh Nghệ An,Hải Châu,xã,17,1449,43155,29.13,UBND xã Hùng Hải và Diễn Mỹ,"Xã Diễn Hoàng, Xã Diễn Kim, Xã Diễn Mỹ, Xã Hùng Hải",105.629,19.0718
tỉnh Nghệ An,Hải Lộc,xã,17,1538,21940,41.25,UBND xã Nghi Yên và Nghi Tiến,"Xã Nghi Thiết, Xã Nghi Tiến, Xã Nghi Yên",105.632,18.8691
tỉnh Nghệ An,Hạnh Lâm,xã,17,1433,13699,274.57,UBND xã Hạnh Lâm,"Xã Thanh Đức, Xã Hạnh Lâm",105.075,18.8006
tỉnh Nghệ An,Hoa Quân,xã,17,1436,32149,107.67,UBND xã Thanh Thịnh,"Xã Thanh An, Xã Thanh Hương, Xã Thanh Quả, Xã Thanh Thịnh",105.287,18.7541
