tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Ninh BÌnh,Phú Long,xã,6,772,đang cập nhật,75.0125,Trụ sở xã Phú Long,"Xã Kỳ Phú, Xã Phú Long",105.769,20.2092
tỉnh Ninh BÌnh,Phủ Lý,phường,6,2844,62893,11.84,Trụ sở UBND tỉnh Hà Nam hiện nay,"Phường Châu Cầu, Phường Thanh Châu, Phường Liêm Chính, Phường Quang Trung (thành phố Phủ Lý)",105.928,20.5307
tỉnh Ninh BÌnh,Phú Sơn,xã,6,759,22712,41.12,Trụ sở xã Phú Sơn hiện nay,"Xã Thạch Bình, Xã Lạc Vân, Xã Phú Sơn",105.735,20.3636
tỉnh Ninh BÌnh,Phù Vân,phường,6,2852,40927,19.34,Trụ sở của Sở GD-ĐT và MTTQ tỉnh Hà Nam hiện nay,"Phường Lê Hồng Phong, Xã Kim Bình, Xã Phù Vân",105.904,20.5591
tỉnh Ninh BÌnh,Quang Hưng,xã,6,883,20701,15.89,Trụ sở xã Trực Khang hiện nay,"Xã Trực Khang, Xã Trực Mỹ, Xã Trực Thuận",106.2,20.2378
tỉnh Ninh BÌnh,Quang Thiện,xã,6,865,2686,20.73,"Trụ sở Đảng ủy, MTTQ, các tổ chức CT-XH tại xã Đồng Hướng; Trụ sở HĐND, UBND tại xã Quang Thiện","Xã Như Hòa, Xã Đồng Hướng, Xã Quang Thiện",106.106,20.0967
tỉnh Ninh BÌnh,Quỹ Nhất,xã,6,932,32984,32.7,Trụ sở thị trấn Quỹ Nhất hiện nay,"Thị trấn Quỹ Nhất, Xã Nghĩa Thành, Xã Nghĩa Lợi",106.172,20.039
tỉnh Ninh BÌnh,Quỳnh Lưu,xã,6,746,73584,40.55,Trụ sở xã Phú Lộc hiện nay,"Xã Phú Lộc, Xã Quỳnh Lưu",105.815,20.2405
tỉnh Ninh BÌnh,Rạng Đông,xã,6,845,30956,32.39,Trụ sở thị trấn Rạng Đông hiện nay,"Xã Nam Điền (huyện Nghĩa Hưng), Xã Phúc Thắng, Thị trấn Rạng Đông",106.14,19.9647
tỉnh Ninh BÌnh,Tam Chúc,phường,6,2841,18114,46.56,Trụ sở xã Khả Phong hiện nay,"Phường Ba Sao, Xã Khả Phong, Xã Thuỵ Lôi",105.813,20.5558
