tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Đồng Nai,La Ngà,xã,28,3131,33311,133.5,"Tổ nhân dân số 7, ấp 3, xã La Ngà.","Xã Túc Trưng, Xã La Ngà",107.216,11.1497
tỉnh Đồng Nai,Lộc Hưng,xã,28,2306,266,99,"Ấp 2, xã Lộc Hưng.","Xã Lộc Khánh, Xã Lộc Điền, Xã Lộc Hưng",106.664,11.7867
tỉnh Đồng Nai,Lộc Ninh,xã,28,2300,32213,67.4,"Số 1 đường 3/2, khu phố Ninh Thịnh, xã Lộc Ninh.","Thị trấn Lộc Ninh, Xã Lộc Thái, Xã Lộc Thuận",106.635,11.8389
tỉnh Đồng Nai,Lộc Quang,xã,28,2304,26314,105,"Ấp Vẻ Vang, xã Lộc Phú.","Xã Lộc Phú, Xã Lộc Hiệp, Xã Lộc Quang",106.716,11.8443
tỉnh Đồng Nai,Lộc Tấn,xã,28,2303,23697,183.36,"Ấp 5A, xã Lộc Tấn.","Xã Lộc Thiện, Xã Lộc Tấn",106.519,11.8815
tỉnh Đồng Nai,Lộc Thành,xã,28,2305,15338,206.1,"Ấp K'Liêu, xã Lộc Thành.","Xã Lộc Thịnh, Xã Lộc Thành",106.494,11.7661
tỉnh Đồng Nai,Lộc Thạnh,xã,28,2301,10339,125.5,"Ấp Thạnh Trung, xã Lộc Thạnh.","Xã Lộc Hòa, Xã Lộc Thạnh",106.576,11.9365
tỉnh Đồng Nai,Long Bình,phường,28,3123,26378,40.2,"Số 68 Thân Nhân Trung, khu phố 8, phường Long Bình.","Phường Hố Nai, Phường Tân Biên, Phường Long Bình",106.903,10.9318
tỉnh Đồng Nai,Long Hà,xã,28,2297,27614,168.4,"Thôn 8, xã Long Hà.","Xã Long Tân (huyện Phú Riềng), Xã Long Hà",106.815,11.7
tỉnh Đồng Nai,Long Hưng,phường,28,3155,74184,32.4,"Đường Nguyễn Văn Tỏ, khu phố Thái Hòa, phường Long Hưng.","Phường Long Bình Tân, Phường An Hòa, Xã Long Hưng (thành phố Biên Hòa)",106.867,10.881
tỉnh Đồng Nai,Long Khánh,phường,28,3157,7707,21.3,"Đường Cách Mạng Tháng Tám, phường Long Khánh.","Xã Xuân An, Xã Xuân Bình, Xã Xuân Hòa, Xã Phú Bình, Xã Bàu Trâm",107.288,10.9217
tỉnh Đồng Nai,Long Phước,xã,28,3150,42453,81.8,"Ấp Phước Hòa, xã Long Phước.","Xã Bàu Cạn, Xã Long Phước",107.056,10.7331
tỉnh Đồng Nai,Long Thành,xã,28,3144,15429,51.51,"Số 1 Trần Quốc Toản, xã Long Thành.","Thị trấn Long Thành, Xã Lộc An, Xã Bình Sơn (huyện Long Thành), Xã Long An",107.016,10.7824
tỉnh Đồng Nai,Minh Đức,xã,28,2312,16944,167.1,"Đường ĐT752, tổ 6, ấp 2, xã Minh Đức.","Xã An Phú, Xã Minh Tâm, Xã Minh Đức",106.522,11.6242
tỉnh Đồng Nai,Minh Hưng,phường,28,2330,34123,99.7,"Quốc lộ 13, khu phố 3B, phường Minh Hưng.","Phường Minh Long, Phường Minh Hưng",106.634,11.4845
tỉnh Đồng Nai,Nam Cát Tiên,xã,28,3173,15922,82.9,"Đường 774B Trà Cổ - Tà Lài, ấp 1, xã Nam Cát Tiên.","Xã Phú An, Xã Nam Cát Tiên",107.463,11.3837
tỉnh Đồng Nai,Nghĩa Trung,xã,28,2323,32897,222,"Quốc lộ 14, thôn 2, xã Nghĩa Trung.","Xã Đức Liễu, Xã Nghĩa Bình, Xã Nghĩa Trung",107.117,11.6841
tỉnh Đồng Nai,Nha Bích,xã,28,2326,22278,137.1,"Quốc lộ 14, ấp 5, xã Nha Bích.","Xã Minh Thắng, Xã Minh Lập, Xã Nha Bích",106.723,11.5064
tỉnh Đồng Nai,Nhơn Trạch,xã,28,3167,78589,108,"Đường Phạm Văn Thuận, ấp Xóm Hố, xã Phú Hội.","Thị trấn Hiệp Phước, Xã Long Tân (huyện Nhơn Trạch), Xã Phú Thạnh, Xã Phú Hội, Xã Phước Thiền",106.893,10.7372
tỉnh Đồng Nai,Phú Hòa,xã,28,3130,41306,71.8,"Khu dân cư 7, ấp 2, xã Phú Hòa.","Xã Phú Điền, Xã Phú Lợi, Xã Phú Hòa",107.419,11.2082
tỉnh Đồng Nai,Phú Lâm,xã,28,3125,33186,43.07,"Số 2713 quốc lộ 20, ấp Phú Tân, xã Phú Lâm.","Xã Thanh Sơn, Xã Phú Sơn (huyện Tân Phú), Xã Phú Bình, Xã Phú Lâm",107.502,11.3073
tỉnh Đồng Nai,Phú Lý,xã,28,3171,15992,279,"Đường 761, ấp 1, xã Phú Lý.",Không sáp nhập,107.146,11.404
tỉnh Đồng Nai,Phú Nghĩa,xã,28,2299,3392,279.4,Thôn Khắc Khoan.,"Xã Phú Văn, Xã Đức Hạnh, Xã Phú Nghĩa",107.018,11.9338
tỉnh Đồng Nai,Phú Riềng,xã,28,2298,36232,117.4,"Thôn Tân Bình, xã Phú Riềng.","Xã Bù Nho, Xã Phú Riềng",106.922,11.6825
tỉnh Đồng Nai,Phú Trung,xã,28,2317,13585,172,"Thôn Phú Tâm, xã Phú Trung.","Xã Phước Tân, Xã Phú Trung",107.017,11.7238
tỉnh Đồng Nai,Phú Vinh,xã,28,3129,31328,69.5,"Đường quốc lộ 20, khu 1, ấp 5, xã Phú Vinh.","Xã Phú Tân, Xã Phú Vinh",107.359,11.2595
tỉnh Đồng Nai,Phước An,xã,28,3169,51088,170.7,"Đường Hùng Vương, ấp Bàu Bông, xã Phước An.","Xã Phước An (huyện Nhơn Trạch), Xã Vĩnh Thanh, Xã Long Thọ",106.932,10.6572
tỉnh Đồng Nai,Phước Bình,phường,28,2294,44771,72.6,"Tòa nhà B3, Trung tâm hành chính phường Phước Bình.","Phường Long Phước, Phường Phước Bình, Xã Bình Sơn (huyện Phú Riềng), Xã Long Giang",106.94,11.834
tỉnh Đồng Nai,Phước Long,phường,28,2293,đang cập nhật,71.8838,"Đường Lý Thái Tổ, phường Phước Long.","Phường Long Thủy, Phường Thác Mơ, Phường Sơn Giang, Xã Phước Tín",107.018,11.819
tỉnh Đồng Nai,Phước Sơn,xã,28,2324,31005,386.6,"Thôn 3, xã Phước Sơn.","Xã Đăng Hà, Xã Thống Nhất, Xã Phước Sơn",107.223,11.6254
tỉnh Đồng Nai,Phước Tân,phường,28,3146,64181,42.8,"1393 quốc lộ 51, khu phố Hương Phước, phường Phước Tân.",Không sáp nhập,106.946,10.9137
tỉnh Đồng Nai,Phước Thái,xã,28,3151,55914,85.9,"Ấp Long Phú, xã Phước Thái.","Xã Tân Hiệp (huyện Long Thành), Xã Phước Bình, Xã Phước Thái",107.068,10.6861
tỉnh Đồng Nai,Sông Ray,xã,28,3143,31346,65.6,"Ấp 1, xã Sông Ray.","Xã Lâm San, Xã Sông Ray",107.335,10.7248
tỉnh Đồng Nai,Tà Lài,xã,28,3174,34158,83.3,"Ấp 4, xã Tà Lài.","Xã Phú Thịnh, Xã Phú Lập, Xã Tà Lài",107.391,11.3537
tỉnh Đồng Nai,Tam Hiệp,phường,28,3153,139441,10.8,"Đường Trần Quốc Toản, tổ 29C, khu phố 3, phường Tam Hiệp.","Phường Tân Hiệp, Phường Tân Mai, Phường Bình Đa, Phường Tam Hiệp",106.859,10.9538
