tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Quảng Ngãi,Sơn Tây Thượng,xã,22,1770,7421,122.43,UBND huyện Sơn Tây (cũ),"Xã Sơn Mùa, Xã Sơn Liên, Xã Sơn Bua",108.292,15.0407
tỉnh Quảng Ngãi,Sơn Thủy,xã,22,1754,12658,95.77,UBND xã Sơn Hải,"Xã Sơn Trung, Xã Sơn Hải, Xã Sơn Thủy",108.506,14.963
tỉnh Quảng Ngãi,Sơn Tịnh,xã,22,1764,4238,59.78,Trung tâm hành chính huyện Sơn Tịnh,"Thị trấn Tịnh Hà, Xã Tịnh Bình, Xã Tịnh Sơn",108.729,15.1767
tỉnh Quảng Ngãi,Tây Trà,xã,22,1772,11617,170.86,UBND xã Trà Phong,"Xã Sơn Trà, Xã Trà Phong, Xã Trà Xinh",108.337,15.1624
tỉnh Quảng Ngãi,Tây Trà Bồng,xã,22,1775,8078,129.05,UBND xã Hương Trà,"Xã Hương Trà, Xã Trà Tây, Xã Trà Bùi",108.425,15.1517
tỉnh Quảng Ngãi,Thanh Bồng,xã,22,1771,7426,133.88,UBND xã Trà Hiệp,"Xã Trà Lâm, Xã Trà Hiệp, Xã Trà Thanh",108.374,15.271
tỉnh Quảng Ngãi,Thiện Tín,xã,22,1776,17357,99.1,UBND xã Hành Thiện,"Xã Hành Thiện, Xã Hành Tín Tây, Xã Hành Tín Đông",108.774,14.917
tỉnh Quảng Ngãi,Thọ Phong,xã,22,1765,27787,66.64,UBND xã Tịnh Phong,"Xã Tịnh Phong, Xã Tịnh Thọ",108.751,15.2283
tỉnh Quảng Ngãi,Tịnh Khê,xã,22,1811,55919,46.05,UBND xã Tịnh Khê,"Xã Tịnh Kỳ, Xã Tịnh Châu, Xã Tịnh Long, Xã Tịnh Thiện, Xã Tịnh Khê",108.87,15.1651
tỉnh Quảng Ngãi,Trà Bồng,xã,22,1766,18926,139.43,UBND huyện Trà Bồng (cũ),"Thị trấn Trà Xuân, Xã Trà Sơn, Xã Trà Thủy",108.503,15.2655
tỉnh Quảng Ngãi,Trà Câu,phường,22,1788,45524,54.46,UBND phường Phổ Văn,"Phường Phổ Văn, Phường Phổ Quang, Xã Phổ An, Xã Phổ Thuận",108.949,14.8656
tỉnh Quảng Ngãi,Trà Giang,xã,22,1757,20801,91.72,UBND xã Nghĩa Thắng,"Xã Nghĩa Sơn, Xã Nghĩa Lâm, Xã Nghĩa Thắng",108.669,15.1013
tỉnh Quảng Ngãi,Trường Giang,xã,22,1762,22047,51.3,UBND xã Tịnh Đông,"Xã Tịnh Giang, Xã Tịnh Đông, Xã Tịnh Minh",108.634,15.1819
tỉnh Quảng Ngãi,Trương Quang Trọng,phường,22,1812,49308,34.65,UBND phường Trương Quang Trọng,"Phường Trương Quang Trọng, Xã Tịnh Ấn Tây, Xã Tịnh Ấn Đông, Xã Tịnh An",108.809,15.1574
tỉnh Quảng Ngãi,Tu Mơ Rông,xã,22,3177,6677,152.13,Xã Đăk Hà,"Xã Đăk Hà, Xã Tu Mơ Rông",107.965,14.8184
tỉnh Quảng Ngãi,Tư Nghĩa,xã,22,1782,59172,41.93,Huyện ủy Tư Nghĩa (cũ),"Thị trấn La Hà, Xã Nghĩa Trung, Xã Nghĩa Thương, Xã Nghĩa Hòa",108.841,15.0834
tỉnh Quảng Ngãi,Vạn Tường,xã,22,1752,60612,109.28,UBND xã Bình Trị,"Xã Bình Thuận, Xã Bình Đông, Xã Bình Trị, Xã Bình Hải, Xã Bình Hòa, Xã Bình Phước",108.822,15.3351
tỉnh Quảng Ngãi,Vệ Giang,xã,22,1780,38683,24.21,UBND thị trấn Sông Vệ (cũ),"Thị trấn Sông Vệ, Xã Nghĩa Hiệp, Xã Nghĩa Phương",108.854,15.056
tỉnh Quảng Ngãi,Xốp,xã,22,563,6518,265.86, Xã Đăk Choong,"Xã Đăk Choong, Xã Xốp",107.835,15.1186
tỉnh Quảng Ngãi,Ya Ly,xã,22,490,10726,271.31,đang cập nhật,"Xã Ya Xiêr, Xã Ya Tăng, Xã Ya Ly",107.771,14.2904
