tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
Thủ đô Hà Nội,Phương Liệt,phường,1,3229,81977,3.2,"Số 136 Nguyễn Ngọc Nại, phường Phương Liệt","Phường Khương Mai, Phường Thịnh Liệt (phần còn lại sau khi sáp nhập vào phường Hoàng Mai, phường Định Công, phường Yên Sở), Phường Phương Liệt (phần còn lại sau khi sáp nhập vào phường Tương Mai), Phường Định Công (phần còn lại sau khi sáp nhập vào phường Định Công), Phường Khương Đình (phần còn lại sau khi sáp nhập vào phường Khương Đình), Phường Khương Trung (phần còn lại sau khi sáp nhập vào phường Khương Đình)",105.832,20.9926
Thủ đô Hà Nội,Quảng Bị,xã,1,3203,62968,37.14,"Thôn Thái Hòa, xã Quảng Bị","Xã Hoàng Diệu, Xã Hợp Đồng, Xã Quảng Bị, Xã Tốt Động, Xã Lam Điền (phần còn lại sau khi sáp nhập vào xã Bình Minh)",105.703,20.8731
Thủ đô Hà Nội,Quang Minh,xã,1,3257,69623,32.17,"Thôn Nội Đồng, xã Quang Minh","Thị trấn Chi Đông, Thị trấn Quang Minh, Xã Mê Linh (phần còn lại sau khi sáp nhập vào xã Mê Linh), Xã Tiền Phong (huyện Mê Linh) (phần còn lại sau khi sáp nhập vào xã Thiên Lộc, xã Mê Linh), Xã Đại Thịnh (phần còn lại sau khi sáp nhập vào xã Mê Linh, xã Tiến Thắng), Xã Kim Hoa (phần còn lại sau khi sáp nhập vào xã Tiến Thắng), Xã Thanh Lâm (phần còn lại sau khi sáp nhập vào xã Tiến Thắng)",105.751,21.1926
Thủ đô Hà Nội,Quảng Oai,xã,1,3237,59001,49.26,"Số 252 đường Quảng Oai, xã Quảng Oai","Xã Cam Thượng, Xã Đông Quang, Xã Tiên Phong, Xã Thụy An, Thị trấn Tây Đằng (phần còn lại sau khi sáp nhập vào xã Minh Châu), Xã Chu Minh (phần còn lại sau khi sáp nhập vào xã Minh Châu)",105.428,21.1746
Thủ đô Hà Nội,Quốc Oai,xã,1,3241,63344,24,"Số 10, đường 17/8, xã Quốc Oai","Xã Thạch Thán, Xã Sài Sơn, Xã Ngọc Mỹ, Thị trấn Quốc Oai (phần còn lại sau khi sáp nhập vào xã Tây Phương), Xã Phượng Sơn (phần còn lại sau khi sáp nhập vào xã Tây Phương)",105.653,21.0162
Thủ đô Hà Nội,Sóc Sơn,xã,1,3263,117876,68.24,"Số 1 đường Núi Đôi, xã Sóc Sơn","Thị trấn Sóc Sơn, Xã Tân Minh, Xã Đông Xuân (huyện Sóc Sơn), Xã Phù Lỗ, Xã Phù Linh, Xã Tiên Dược, Xã Mai Đình, Xã Phú Minh, Xã Quang Tiến",105.849,21.2463
Thủ đô Hà Nội,Sơn Đồng,xã,1,3242,63267,21.57,"Số 6, đường Tiền Yên, thôn Tiền Lệ, xã Sơn Đồng","Xã Lại Yên, Xã Sơn Đồng, Xã Tiền Yên, Xã An Khánh, Xã Song Phương, Xã Vân Côn, Xã An Thượng, Xã Vân Canh (phần còn lại sau khi sáp nhập vào phường Xuân Phương)",105.705,21.0242
Thủ đô Hà Nội,Sơn Tây,phường,1,3240,71301,23.08,"Số 1 phố Phó Đức Chính, phường Sơn Tây","Phường Ngô Quyền, Phường Phú Thịnh, Phường Viên Sơn, Xã Đường Lâm, Phường Trung Hưng, Phường Sơn Lộc, Xã Thanh Mỹ",105.49,21.1442
Thủ đô Hà Nội,Suối Hai,xã,1,3228,35201,51.56,"Thôn Đức Thịnh, xã Suối Hai","Xã Ba Trại, Xã Tản Lĩnh, Xã Thụy An (phần còn lại sau khi sáp nhập vào xã Quảng Oai), Xã Cẩm Lĩnh (phần còn lại sau khi sáp nhập vào xã Bất Bạt)",105.377,21.124
Thủ đô Hà Nội,Tam Hưng,xã,1,3188,39087,29.45,"Số 65 thôn Gia Vĩnh, xã Tam Hưng","Xã Mỹ Hưng, Xã Thanh Thùy, Xã Thanh Văn, Xã Tam Hưng",105.798,20.8758
